# schema_version: 1
# synthetic lap from scripts/make_sample_session.py — not real sim data
t,dist,speed,throttle,brake,steer,gear,sector
0.74,58.6,80.342,1.0,0.0,0.0,7,1
0.76,60.21,80.4,1.0,0.0,0.0,7,1
0.78,61.82,80.458,1.0,0.0,0.0,7,1
0.8,63.43,80.516,1.0,0.0,0.0,7,1
0.82,65.04,80.573,1.0,0.0,0.0,7,1
0.84,66.65,80.63,1.0,0.0,0.0,7,1
0.86,68.26,80.686,1.0,0.0,0.0,7,1
0.88,69.88,80.743,1.0,0.0,0.0,7,1
0.9,71.49,80.799,1.0,0.0,0.0,7,1
0.92,73.11,80.855,1.0,0.0,0.0,7,1
0.94,74.73,80.91,1.0,0.0,0.0,7,1
0.96,76.35,80.966,1.0,0.0,0.0,7,1
0.98,77.97,81.021,1.0,0.0,0.0,7,1
1.0,79.59,81.075,1.0,0.0,0.0,7,1
1.02,81.21,81.13,1.0,0.0,0.0,7,1
1.04,82.83,81.184,1.0,0.0,0.0,7,1
1.06,84.46,81.238,1.0,0.0,0.0,7,1
1.08,86.08,81.292,1.0,0.0,0.0,7,1
1.1,87.71,81.345,1.0,0.0,0.0,7,1
1.12,89.34,81.398,1.0,0.0,0.0,7,1
1.14,90.96,81.451,1.0,0.0,0.0,7,1
1.16,92.59,81.503,1.0,0.0,0.0,7,1
1.18,94.23,81.556,1.0,0.0,0.0,7,1
1.2,95.86,81.608,1.0,0.0,0.0,7,1
1.22,97.49,81.659,1.0,0.0,0.0,7,1
1.24,99.12,81.711,1.0,0.0,0.0,7,1
1.26,100.76,81.762,1.0,0.0,0.0,7,1
1.28,102.39,81.813,1.0,0.0,0.0,7,1
1.3,104.03,81.864,1.0,0.0,0.0,7,1
1.32,105.67,81.914,1.0,0.0,0.0,7,1
1.34,107.31,81.965,1.0,0.0,0.0,7,1
1.36,108.95,82.015,1.0,0.0,0.0,7,1
1.38,110.59,82.064,1.0,0.0,0.0,7,1
1.4,112.23,82.114,1.0,0.0,0.0,7,1
1.42,113.87,82.163,1.0,0.0,0.0,7,1
1.44,115.52,82.212,1.0,0.0,0.0,7,1
1.46,117.16,82.261,1.0,0.0,0.0,7,1
1.48,118.81,82.309,1.0,0.0,0.0,7,1
1.5,120.45,82.357,1.0,0.0,0.0,7,1
1.52,122.1,82.405,1.0,0.0,0.0,7,1
1.54,123.75,82.453,1.0,0.0,0.0,7,1
1.56,125.4,82.501,1.0,0.0,0.0,7,1
1.58,127.05,82.548,1.0,0.0,0.0,7,1
1.6,128.7,82.595,1.0,0.0,0.0,7,1
1.62,130.35,82.642,1.0,0.0,0.0,7,1
1.64,132.01,82.688,1.0,0.0,0.0,7,1
1.66,133.66,82.735,1.0,0.0,0.0,7,1
1.68,135.32,82.781,1.0,0.0,0.0,7,1
1.7,136.97,82.827,1.0,0.0,0.0,7,1
1.72,138.63,82.872,1.0,0.0,0.0,7,1
1.74,140.29,82.918,1.0,0.0,0.0,7,1
1.76,141.95,82.963,1.0,0.0,0.0,7,1
1.78,143.61,83.008,1.0,0.0,0.0,8,1
1.8,145.27,83.053,1.0,0.0,0.0,8,1
1.82,146.93,83.097,1.0,0.0,0.0,8,1
1.84,148.59,83.141,1.0,0.0,0.0,8,1
1.86,150.25,83.185,1.0,0.0,0.0,8,1
1.88,151.92,83.229,1.0,0.0,0.0,8,1
1.9,153.58,83.273,1.0,0.0,0.0,8,1
1.92,155.25,83.316,1.0,0.0,0.0,8,1
1.94,156.91,83.36,1.0,0.0,0.0,8,1
1.96,158.58,83.403,1.0,0.0,0.0,8,1
1.98,160.25,83.445,1.0,0.0,0.0,8,1
2.0,161.92,83.488,1.0,0.0,0.0,8,1
2.02,163.59,83.53,1.0,0.0,0.0,8,1
2.04,165.26,83.572,1.0,0.0,0.0,8,1
2.06,166.93,83.614,1.0,0.0,0.0,8,1
2.08,168.61,83.656,1.0,0.0,0.0,8,1
2.1,170.28,83.697,1.0,0.0,0.0,8,1
2.12,171.95,83.739,1.0,0.0,0.0,8,1
2.14,173.63,83.78,1.0,0.0,0.0,8,1
2.16,175.3,83.821,1.0,0.0,0.0,8,1
2.18,176.98,83.861,1.0,0.0,0.0,8,1
2.2,178.66,83.902,1.0,0.0,0.0,8,1
2.22,180.34,83.942,1.0,0.0,0.0,8,1
2.24,182.02,83.982,1.0,0.0,0.0,8,1
2.26,183.7,84.022,1.0,0.0,0.0,8,1
2.28,185.38,84.062,1.0,0.0,0.0,8,1
2.3,187.06,84.101,1.0,0.0,0.0,8,1
2.32,188.74,84.14,1.0,0.0,0.0,8,1
2.34,190.43,84.179,1.0,0.0,0.0,8,1
2.36,192.11,84.218,1.0,0.0,0.0,8,1
2.38,193.79,84.257,1.0,0.0,0.0,8,1
2.4,195.48,84.295,1.0,0.0,0.0,8,1
2.42,197.17,84.334,1.0,0.0,0.0,8,1
2.44,198.85,84.372,1.0,0.0,0.0,8,1
2.46,200.54,84.41,1.0,0.0,0.0,8,1
2.48,202.23,84.447,1.0,0.0,0.0,8,1
2.5,203.92,84.485,1.0,0.0,0.0,8,1
2.52,205.61,84.522,1.0,0.0,0.0,8,1
2.54,207.3,84.559,1.0,0.0,0.0,8,1
2.56,208.99,84.596,1.0,0.0,0.0,8,1
2.58,210.68,84.633,1.0,0.0,0.0,8,1
2.6,212.38,84.67,1.0,0.0,0.0,8,1
2.62,214.07,84.706,1.0,0.0,0.0,8,1
2.64,215.76,84.742,1.0,0.0,0.0,8,1
2.66,217.46,84.778,1.0,0.0,0.0,8,1
2.68,219.16,84.814,1.0,0.0,0.0,8,1
2.7,220.85,84.85,1.0,0.0,0.0,8,1
2.72,222.55,84.886,1.0,0.0,0.0,8,1
2.74,224.25,84.921,1.0,0.0,0.0,8,1
2.76,225.95,84.956,1.0,0.0,0.0,8,1
2.78,227.65,84.991,1.0,0.0,0.0,8,1
2.8,229.35,85.026,1.0,0.0,0.0,8,1
2.82,231.05,85.061,1.0,0.0,0.0,8,1
2.84,232.75,85.095,1.0,0.0,0.0,8,1
2.86,234.45,85.129,1.0,0.0,0.0,8,1
2.88,236.15,85.163,1.0,0.0,0.0,8,1
2.9,237.86,85.197,1.0,0.0,0.0,8,1
2.92,239.56,85.231,1.0,0.0,0.0,8,1
2.94,241.27,85.265,1.0,0.0,0.0,8,1
2.96,242.97,85.298,1.0,0.0,0.0,8,1
2.98,244.68,85.332,1.0,0.0,0.0,8,1
3.0,246.39,85.365,1.0,0.0,0.0,8,1
3.02,248.09,85.398,1.0,0.0,0.0,8,1
3.04,249.8,85.43,1.0,0.0,0.0,8,1
3.06,251.51,85.463,1.0,0.0,0.0,8,1
3.08,253.22,85.495,1.0,0.0,0.0,8,1
3.1,254.93,85.528,1.0,0.0,0.0,8,1
3.12,256.64,85.56,1.0,0.0,0.0,8,1
3.14,258.35,85.592,1.0,0.0,0.0,8,1
3.16,260.06,85.624,1.0,0.0,0.0,8,1
3.18,261.78,85.655,1.0,0.0,0.0,8,1
3.2,263.49,85.687,1.0,0.0,0.0,8,1
3.22,265.2,85.718,1.0,0.0,0.0,8,1
3.24,266.92,85.749,1.0,0.0,0.0,8,1
3.26,268.63,85.78,1.0,0.0,0.0,8,1
3.28,270.35,85.811,1.0,0.0,0.0,8,1
3.3,272.07,85.842,1.0,0.0,0.0,8,1
3.32,273.78,85.873,1.0,0.0,0.0,8,1
3.34,275.5,85.903,1.0,0.0,0.0,8,1
3.36,277.22,85.933,1.0,0.0,0.0,8,1
3.38,278.94,85.963,1.0,0.0,0.0,8,1
3.4,280.66,85.993,1.0,0.0,0.0,8,1
3.42,282.38,86.023,1.0,0.0,0.0,8,1
3.44,284.1,86.053,1.0,0.0,0.0,8,1
3.46,285.82,86.082,1.0,0.0,0.0,8,1
3.48,287.54,86.112,1.0,0.0,0.0,8,1
3.5,289.27,86.141,1.0,0.0,0.0,8,1
3.52,290.99,86.17,1.0,0.0,0.0,8,1
3.54,292.71,86.199,1.0,0.0,0.0,8,1
3.56,294.44,86.228,1.0,0.0,0.0,8,1
3.58,296.16,86.257,1.0,0.0,0.0,8,1
3.6,297.89,86.285,1.0,0.0,0.0,8,1
3.62,299.61,86.313,1.0,0.0,0.0,8,1
3.64,301.34,86.342,1.0,0.0,0.0,8,1
3.66,303.07,86.37,1.0,0.0,0.0,8,1
3.68,304.79,86.398,1.0,0.0,0.0,8,1
3.7,306.52,86.425,1.0,0.0,0.0,8,1
3.72,308.25,86.453,1.0,0.0,0.0,8,1
3.74,309.98,86.481,1.0,0.0,0.0,8,1
3.76,311.71,86.508,1.0,0.0,0.0,8,1
3.78,313.44,86.535,1.0,0.0,0.0,8,1
3.8,315.17,86.562,1.0,0.0,0.0,8,1
3.82,316.9,86.589,1.0,0.0,0.0,8,1
3.84,318.64,86.616,1.0,0.0,0.0,8,1
3.86,320.37,86.643,1.0,0.0,0.0,8,1
3.88,322.1,86.67,1.0,0.0,0.0,8,1
3.9,323.84,86.696,1.0,0.0,0.0,8,1
3.92,325.57,86.722,1.0,0.0,0.0,8,1
3.94,327.3,86.749,1.0,0.0,0.0,8,1
3.96,329.04,86.775,1.0,0.0,0.0,8,1
3.98,330.77,86.801,1.0,0.0,0.0,8,1
4.0,332.51,86.826,1.0,0.0,0.0,8,1
4.02,334.25,86.852,1.0,0.0,0.0,8,1
4.04,335.99,86.878,1.0,0.0,0.0,8,1
4.06,337.72,86.903,1.0,0.0,0.0,8,1
4.08,339.46,86.928,1.0,0.0,0.0,8,1
4.1,341.2,86.953,1.0,0.0,0.0,8,1
4.12,342.94,86.978,1.0,0.0,0.0,8,1
4.14,344.68,87.003,1.0,0.0,0.0,8,1
4.16,346.42,87.028,1.0,0.0,0.0,8,1
4.18,348.16,87.053,1.0,0.0,0.0,8,1
4.2,349.9,87.077,1.0,0.0,0.0,8,1
4.22,351.64,87.102,1.0,0.0,0.0,8,1
4.24,353.39,87.126,1.0,0.0,0.0,8,1
4.26,355.13,87.15,1.0,0.0,0.0,8,1
4.28,356.87,87.174,1.0,0.0,0.0,8,1
4.3,358.62,87.198,1.0,0.0,0.0,8,1
4.32,360.36,87.222,1.0,0.0,0.0,8,1
4.34,362.1,87.246,1.0,0.0,0.0,8,1
4.36,363.85,87.269,1.0,0.0,0.0,8,1
4.38,365.6,87.293,1.0,0.0,0.0,8,1
4.4,367.34,87.316,1.0,0.0,0.0,8,1
4.42,369.09,87.34,1.0,0.0,0.0,8,1
4.44,370.83,87.363,1.0,0.0,0.0,8,1
4.46,372.58,87.386,1.0,0.0,0.0,8,1
4.48,374.33,87.409,1.0,0.0,0.0,8,1
4.5,376.08,87.431,1.0,0.0,0.0,8,1
4.52,377.83,87.454,1.0,0.0,0.0,8,1
4.54,379.58,87.477,1.0,0.0,0.0,8,1
4.56,381.33,87.499,1.0,0.0,0.0,8,1
4.58,383.08,87.521,1.0,0.0,0.0,8,1
4.6,384.83,87.544,1.0,0.0,0.0,8,1
4.62,386.58,87.566,1.0,0.0,0.0,8,1
4.64,388.33,87.588,1.0,0.0,0.0,8,1
4.66,390.08,87.61,1.0,0.0,0.0,8,1
4.68,391.83,87.631,1.0,0.0,0.0,8,1
4.7,393.59,87.653,1.0,0.0,0.0,8,1
4.72,395.34,87.675,1.0,0.0,0.0,8,1
4.74,397.09,87.696,1.0,0.0,0.0,8,1
4.76,398.85,87.717,1.0,0.0,0.0,8,1
4.78,400.6,87.739,1.0,0.0,0.0,8,1
4.8,402.36,87.76,1.0,0.0,0.0,8,1
4.82,404.11,87.781,1.0,0.0,0.0,8,1
4.84,405.87,87.802,1.0,0.0,0.0,8,1
4.86,407.63,87.823,1.0,0.0,0.0,8,1
4.88,409.38,87.843,1.0,0.0,0.0,8,1
4.9,411.14,87.864,1.0,0.0,0.0,8,1
4.92,412.9,87.884,1.0,0.0,0.0,8,1
4.94,414.65,87.905,1.0,0.0,0.0,8,1
4.96,416.41,87.925,1.0,0.0,0.0,8,1
4.98,418.17,87.945,1.0,0.0,0.0,8,1
5.0,419.93,87.965,1.0,0.0,0.0,8,1
5.02,421.69,87.985,1.0,0.0,0.0,8,1
5.04,423.45,88.005,1.0,0.0,0.0,8,1
5.06,425.21,88.025,1.0,0.0,0.0,8,1
5.08,426.97,88.045,1.0,0.0,0.0,8,1
5.1,428.73,88.064,1.0,0.0,0.0,8,1
5.12,430.49,88.084,1.0,0.0,0.0,8,1
5.14,432.26,88.103,1.0,0.0,0.0,8,1
5.16,434.02,88.123,1.0,0.0,0.0,8,1
5.18,435.78,88.142,1.0,0.0,0.0,8,1
5.2,437.54,88.161,1.0,0.0,0.0,8,1
5.22,439.31,88.18,1.0,0.0,0.0,8,1
5.24,441.07,88.199,1.0,0.0,0.0,8,1
5.26,442.83,88.218,1.0,0.0,0.0,8,1
5.28,444.6,88.237,1.0,0.0,0.0,8,1
5.3,446.36,88.255,1.0,0.0,0.0,8,1
5.32,448.13,88.274,1.0,0.0,0.0,8,1
5.34,449.9,88.292,1.0,0.0,0.0,8,1
5.36,451.66,88.311,1.0,0.0,0.0,8,1
5.38,453.43,88.329,1.0,0.0,0.0,8,1
5.4,455.19,88.347,1.0,0.0,0.0,8,1
5.42,456.96,88.365,1.0,0.0,0.0,8,1
5.44,458.73,88.383,1.0,0.0,0.0,8,1
5.46,460.5,88.401,1.0,0.0,0.0,8,1
5.48,462.27,88.419,1.0,0.0,0.0,8,1
5.5,464.03,88.437,1.0,0.0,0.0,8,1
5.52,465.8,88.455,1.0,0.0,0.0,8,1
5.54,467.57,88.472,1.0,0.0,0.0,8,1
5.56,469.34,88.49,1.0,0.0,0.0,8,1
5.58,471.11,88.507,1.0,0.0,0.0,8,1
5.6,472.88,88.525,1.0,0.0,0.0,8,1
5.62,474.65,88.542,1.0,0.0,0.0,8,1
5.64,476.42,88.559,1.0,0.0,0.0,8,1
5.66,478.19,88.576,1.0,0.0,0.0,8,1
5.68,479.97,88.593,1.0,0.0,0.0,8,1
5.7,481.74,88.61,1.0,0.0,0.0,8,1
5.72,483.51,88.627,1.0,0.0,0.0,8,1
5.74,485.28,88.643,1.0,0.0,0.0,8,1
5.76,487.06,88.66,1.0,0.0,0.0,8,1
5.78,488.83,88.677,1.0,0.0,0.0,8,1
5.8,490.6,88.693,1.0,0.0,0.0,8,1
5.82,492.38,88.709,1.0,0.0,0.0,8,1
5.84,494.15,88.726,1.0,0.0,0.0,8,1
5.86,495.93,88.742,1.0,0.0,0.0,8,1
5.88,497.7,88.758,1.0,0.0,0.0,8,1
5.9,499.48,88.774,1.0,0.0,0.0,8,1
5.92,501.25,88.79,1.0,0.0,0.0,8,1
5.94,503.03,88.806,1.0,0.0,0.0,8,1
5.96,504.81,88.822,1.0,0.0,0.0,8,1
5.98,506.58,88.838,1.0,0.0,0.0,8,1
6.0,508.36,88.853,1.0,0.0,0.0,8,1
6.02,510.14,88.869,1.0,0.0,0.0,8,1
6.04,511.91,88.885,1.0,0.0,0.0,8,1
6.06,513.69,88.9,1.0,0.0,0.0,8,1
6.08,515.47,88.915,1.0,0.0,0.0,8,1
6.1,517.25,88.931,1.0,0.0,0.0,8,1
6.12,519.03,88.946,1.0,0.0,0.0,8,1
6.14,520.81,88.961,1.0,0.0,0.0,8,1
6.16,522.59,88.976,1.0,0.0,0.0,8,1
6.18,524.36,88.991,1.0,0.0,0.0,8,1
6.2,526.14,89.006,1.0,0.0,0.0,8,1
6.22,527.92,89.021,1.0,0.0,0.0,8,1
6.24,529.71,89.036,1.0,0.0,0.0,8,1
6.26,531.49,89.05,1.0,0.0,0.0,8,1
6.28,533.27,89.065,1.0,0.0,0.0,8,1
6.3,535.05,89.08,1.0,0.0,0.0,8,1
6.32,536.83,89.094,1.0,0.0,0.0,8,1
6.34,538.61,89.108,1.0,0.0,0.0,8,1
6.36,540.4,89.123,1.0,0.0,0.0,8,1
6.38,542.18,89.137,1.0,0.0,0.0,8,1
6.4,543.96,89.151,1.0,0.0,0.0,8,1
6.42,545.74,89.165,1.0,0.0,0.0,8,1
6.44,547.53,89.179,1.0,0.0,0.0,8,1
6.46,549.31,89.193,1.0,0.0,0.0,8,1
6.48,551.09,89.207,1.0,0.0,0.0,8,1
6.5,552.88,89.221,1.0,0.0,0.0,8,1
6.52,554.66,89.235,1.0,0.0,0.0,8,1
6.54,556.45,89.249,1.0,0.0,0.0,8,1
6.56,558.23,89.262,1.0,0.0,0.0,8,1
6.58,560.02,89.276,1.0,0.0,0.0,8,1
6.6,561.8,89.289,1.0,0.0,0.0,8,1
6.62,563.59,89.303,1.0,0.0,0.0,8,1
6.64,565.38,89.316,1.0,0.0,0.0,8,1
6.66,567.16,89.329,1.0,0.0,0.0,8,1
6.68,568.95,89.343,1.0,0.0,0.0,8,1
6.7,570.74,89.356,1.0,0.0,0.0,8,1
6.72,572.52,89.369,1.0,0.0,0.0,8,1
6.74,574.31,89.382,1.0,0.0,0.0,8,1
6.76,576.1,89.395,0.4,0.0,0.0,8,1
6.78,577.89,89.22,0.0,0.395,0.0,8,1
6.8,579.66,88.635,0.0,0.752,0.0,8,1
6.82,581.43,88.035,0.0,0.768,0.0,8,1
6.84,583.19,87.435,0.0,0.771,0.0,8,1
6.86,584.93,86.835,0.0,0.774,0.0,8,1
6.88,586.66,86.235,0.0,0.777,0.0,8,1
6.9,588.38,85.635,0.0,0.78,0.0,8,1
6.92,590.09,85.035,0.0,0.783,0.0,8,1
6.94,591.78,84.435,0.0,0.786,0.0,8,1
6.96,593.46,83.835,0.0,0.789,0.0,8,1
6.98,595.13,83.235,0.0,0.792,0.0,8,1
7.0,596.79,82.635,0.0,0.795,0.0,7,1
7.02,598.44,82.035,0.0,0.798,0.0,7,1
7.04,600.07,81.435,0.0,0.801,0.0,7,1
7.06,601.7,80.835,0.0,0.804,0.0,7,1
7.08,603.31,80.235,0.0,0.807,0.0,7,1
7.1,604.91,79.635,0.0,0.81,0.0,7,1
7.12,606.49,79.035,0.0,0.813,0.0,7,1
7.14,608.07,78.435,0.0,0.816,0.0,7,1
7.16,609.63,77.835,0.0,0.818,0.0,7,1
7.18,611.18,77.235,0.0,0.821,0.0,7,1
7.2,612.72,76.635,0.0,0.824,0.0,7,1
7.22,614.25,76.035,0.0,0.827,0.0,7,1
7.24,615.76,75.435,0.0,0.829,0.0,7,1
7.26,617.26,74.835,0.0,0.832,0.0,7,1
7.28,618.75,74.235,0.0,0.835,0.0,7,1
7.3,620.23,73.635,0.0,0.838,0.0,6,1
7.32,621.7,73.035,0.0,0.84,0.0,6,1
7.34,623.15,72.435,0.0,0.843,0.0,6,1
7.36,624.6,71.835,0.0,0.845,0.0,6,1
7.38,626.03,71.235,0.0,0.848,0.0,6,1
7.4,627.45,70.635,0.0,0.85,0.0,6,1
7.42,628.85,70.035,0.0,0.853,0.0,6,1
7.44,630.25,69.435,0.0,0.856,0.0,6,1
7.46,631.63,68.835,0.0,0.858,0.0,6,1
7.48,633.0,68.235,0.0,0.86,0.0,6,1
7.5,634.36,67.635,0.0,0.863,0.0,6,1
7.52,635.71,67.035,0.0,0.865,0.0,6,1
7.54,637.04,66.435,0.0,0.868,0.0,6,1
7.56,638.36,65.835,0.0,0.87,0.0,6,1
7.58,639.67,65.235,0.0,0.872,0.0,6,1
7.6,640.97,64.635,0.0,0.875,0.0,5,1
7.62,642.26,64.035,0.0,0.877,0.0,5,1
7.64,643.53,63.435,0.0,0.879,0.0,5,1
7.66,644.8,62.835,0.0,0.882,0.0,5,1
7.68,646.05,62.235,0.0,0.884,0.0,5,1
7.7,647.29,61.635,0.0,0.886,0.0,5,1
7.72,648.51,61.035,0.0,0.888,0.0,5,1
7.74,649.73,60.435,0.0,0.891,0.0,5,1
7.76,650.93,59.835,0.0,0.893,0.0,5,1
7.78,652.12,59.235,0.0,0.895,0.0,5,1
7.8,653.3,58.635,0.0,0.897,0.0,5,1
7.82,654.47,58.035,0.0,0.899,0.0,5,1
7.84,655.62,57.435,0.0,0.901,0.0,5,1
7.86,656.76,56.835,0.0,0.903,0.0,5,1
7.88,657.89,56.235,0.0,0.905,0.0,5,1
7.9,659.01,55.635,0.0,0.907,0.0,5,1
7.92,660.12,55.035,0.0,0.909,0.0,5,1
7.94,661.21,54.435,0.0,0.911,0.0,4,1
7.96,662.3,53.835,0.0,0.913,0.0,4,1
7.98,663.37,53.235,0.0,0.915,0.0,4,1
8.0,664.43,52.635,0.0,0.917,0.0,4,1
8.02,665.47,52.035,0.0,0.919,0.0,4,1
8.04,666.51,51.435,0.0,0.921,0.0,4,1
8.06,667.53,50.835,0.0,0.923,0.0,4,1
8.08,668.54,50.235,0.0,0.924,0.0,4,1
8.1,669.54,49.635,0.0,0.926,0.0,4,1
8.12,670.53,49.035,0.0,0.928,0.0,4,1
8.14,671.5,48.435,0.0,0.93,0.0,4,1
8.16,672.46,47.835,0.0,0.931,0.0,4,1
8.18,673.41,47.235,0.0,0.933,0.0,4,1
8.2,674.35,46.635,0.0,0.935,0.0,4,1
8.22,675.28,46.035,0.0,0.936,0.0,4,1
8.24,676.19,45.435,0.0,0.938,0.0,4,1
8.26,677.1,44.835,0.0,0.94,0.0,3,1
8.28,677.99,44.235,0.0,0.941,0.0,3,1
8.3,678.87,43.635,0.0,0.943,0.0,3,1
8.32,679.73,43.035,0.0,0.945,0.0,3,1
8.34,680.59,42.435,0.0,0.946,0.0,3,1
8.36,681.43,41.835,0.0,0.948,0.0,3,1
8.38,682.26,41.235,0.0,0.949,0.0,3,1
8.4,683.08,40.635,0.0,0.951,0.0,3,1
8.42,683.89,40.035,0.0,0.952,0.0,3,1
8.44,684.68,39.435,0.0,0.953,0.0,3,1
8.46,685.46,38.835,0.0,0.955,0.0,3,1
8.48,686.23,38.235,0.0,0.956,0.0,3,1
8.5,686.99,37.635,0.0,0.958,0.0,3,1
8.52,687.74,37.035,0.0,0.959,0.0,3,1
8.54,688.47,36.435,0.0,0.96,0.0,3,1
8.56,689.2,35.835,0.0,0.962,0.0,3,1
8.58,689.91,35.235,0.0,0.963,0.003,3,1
8.6,690.6,34.635,0.0,0.964,0.018,2,1
8.62,691.29,34.035,0.0,0.965,0.041,2,1
8.64,691.97,33.435,0.0,0.967,0.065,2,1
8.66,692.63,32.835,0.0,0.968,0.088,2,1
8.68,693.28,32.235,0.0,0.969,0.112,2,1
8.7,693.92,31.635,0.0,0.97,0.135,2,1
8.72,694.54,31.035,0.0,0.971,0.159,2,1
8.74,695.16,30.435,0.0,0.972,0.182,2,1
8.76,695.76,29.835,0.0,0.973,0.205,2,1
8.78,696.35,29.235,0.0,0.974,0.229,2,1
8.8,696.93,28.635,0.0,0.975,0.252,2,1
8.82,697.5,28.035,0.0,0.976,0.276,2,1
8.84,698.06,27.435,0.0,0.977,0.299,2,1
8.86,698.59,26.835,0.0,0.978,0.322,2,1
8.88,699.13,26.235,0.0,0.979,0.346,2,1
8.9,699.64,25.635,0.0,0.826,0.369,2,1
8.92,700.16,25.22,0.0,0.327,0.393,2,1
8.94,700.66,25.22,0.044,0.0,0.416,2,1
8.96,701.16,25.22,0.044,0.0,0.44,2,1
8.98,701.67,25.22,0.044,0.0,0.463,2,1
9.0,702.17,25.22,0.044,0.0,0.486,2,1
9.02,702.68,25.22,0.044,0.0,0.51,2,1
9.04,703.18,25.22,0.044,0.0,0.533,2,1
9.06,703.69,25.22,0.044,0.0,0.557,2,1
9.08,704.19,25.22,0.044,0.0,0.58,2,1
9.1,704.7,25.22,0.044,0.0,0.603,2,1
9.12,705.2,25.22,0.044,0.0,0.627,2,1
9.14,705.7,25.22,0.044,0.0,0.65,2,1
9.16,706.21,25.22,0.044,0.0,0.674,2,1
9.18,706.71,25.22,0.044,0.0,0.697,2,1
9.2,707.22,25.22,0.044,0.0,0.718,2,1
9.22,707.72,25.22,0.044,0.0,0.726,2,1
9.24,708.23,25.22,0.044,0.0,0.726,2,1
9.26,708.73,25.22,0.044,0.0,0.726,2,1
9.28,709.23,25.22,0.044,0.0,0.726,2,1
9.3,709.74,25.22,0.044,0.0,0.726,2,1
9.32,710.24,25.22,0.044,0.0,0.726,2,1
9.34,710.75,25.22,0.044,0.0,0.726,2,1
9.36,711.25,25.22,0.044,0.0,0.726,2,1
9.38,711.76,25.22,0.044,0.0,0.726,2,1
9.4,712.26,25.22,0.044,0.0,0.726,2,1
9.42,712.77,25.22,0.044,0.0,0.726,2,1
9.44,713.27,25.22,0.044,0.0,0.726,2,1
9.46,713.77,25.22,0.044,0.0,0.726,2,1
9.48,714.28,25.22,0.044,0.0,0.726,2,1
9.5,714.78,25.22,0.044,0.0,0.726,2,1
9.52,715.29,25.22,0.044,0.0,0.726,2,1
9.54,715.79,25.22,0.044,0.0,0.726,2,1
9.56,716.3,25.22,0.044,0.0,0.726,2,1
9.58,716.8,25.22,0.044,0.0,0.726,2,1
9.6,717.31,25.22,0.044,0.0,0.726,2,1
9.62,717.81,25.22,0.044,0.0,0.726,2,1
9.64,718.31,25.22,0.044,0.0,0.726,2,1
9.66,718.82,25.22,0.044,0.0,0.726,2,1
9.68,719.32,25.22,0.044,0.0,0.726,2,1
9.7,719.83,25.22,0.044,0.0,0.726,2,1
9.72,720.33,25.22,0.044,0.0,0.726,2,1
9.74,720.84,25.22,0.044,0.0,0.726,2,1
9.76,721.34,25.22,0.044,0.0,0.726,2,1
9.78,721.84,25.22,0.044,0.0,0.726,2,1
9.8,722.35,25.22,0.044,0.0,0.726,2,1
9.82,722.85,25.22,0.044,0.0,0.726,2,1
9.84,723.36,25.22,0.044,0.0,0.726,2,1
9.86,723.86,25.22,0.044,0.0,0.726,2,1
9.88,724.37,25.22,0.044,0.0,0.726,2,1
