# schema_version: 1
# lap: 4
# driver: 0822
# phase: coached
# setup: apex-study-v1
# source: torcs:human-1-1787394301-10916-1.csv | car: Player | race_lap: 4 | measured_lap_time: 137.132
# sector: derived as thirds of track length (TORCS exports no sectors)
t,dist,speed,throttle,brake,steer,gear,sector,x,y,track_pos,damage,wall_clock_s
0.38,18.202,47.1298,1.0,0.0,0.0,4,1,403.877,480.072,-0.8947,27696,1787394684.2757
0.4,19.145,47.1873,1.0,0.0,0.0,4,1,404.82,480.056,-0.898,27696,1787394684.2759
0.42,20.088,47.2217,1.0,0.0,0.0,4,1,405.764,480.039,-0.9013,27696,1787394684.2761
0.44,21.033,47.2637,1.0,0.0,0.0,4,1,406.708,480.023,-0.9046,27696,1787394684.39
0.46,21.979,47.3067,1.0,0.0,0.0,4,1,407.654,480.006,-0.9079,27696,1787394684.3902
0.48,22.925,47.3606,1.0,0.0,0.0,4,1,408.601,479.99,-0.9112,27696,1787394684.3903
0.5,23.873,47.4075,1.0,0.0,0.0,4,1,409.548,479.973,-0.9145,27696,1787394684.3904
0.52,24.822,47.4574,1.0,0.0,0.0,4,1,410.497,479.956,-0.9178,27696,1787394684.3906
0.54,25.771,47.5051,1.0,0.0,0.0,4,1,411.446,479.939,-0.9212,27696,1787394684.3907
0.56,26.722,47.554,1.0,0.0,0.0,4,1,412.397,479.923,-0.9246,27696,1787394684.4971
0.58,27.673,47.6058,1.0,0.0,0.0,4,1,413.348,479.906,-0.9279,27696,1787394684.4973
0.6,28.625,47.6469,1.0,0.0,0.0,4,1,414.301,479.889,-0.9313,27696,1787394684.4974
0.62,29.578,47.6923,1.0,0.0,0.0,4,1,415.254,479.872,-0.9346,27696,1787394684.4975
0.64,30.532,47.7411,1.0,0.0,0.0,4,1,416.208,479.856,-0.938,27696,1787394684.4976
0.66,31.487,47.7893,1.0,0.0,0.0,4,1,417.163,479.839,-0.9413,27696,1787394684.6037
0.68,32.443,47.837,1.0,0.0,0.0,4,1,418.119,479.822,-0.9447,27696,1787394684.6039
0.7,33.4,47.8842,1.0,0.0,0.0,4,1,419.075,479.805,-0.9481,27696,1787394684.604
0.72,34.358,47.9311,1.0,0.0,0.0,4,1,420.033,479.788,-0.9515,27696,1787394684.6041
0.74,35.317,47.9779,1.0,0.0,0.0,4,1,420.992,479.771,-0.9549,27696,1787394684.6043
0.76,36.276,48.0086,1.0,0.0,0.0,4,1,421.951,479.754,-0.9584,27696,1787394684.6044
0.78,37.236,48.0548,1.0,0.0,0.0,4,1,422.912,479.737,-0.9618,27696,1787394684.7106
0.8,38.198,48.1026,1.0,0.0,0.0,4,1,423.873,479.72,-0.9652,27696,1787394684.7108
0.82,39.16,48.1502,1.0,0.0,0.0,4,1,424.835,479.702,-0.9686,27696,1787394684.711
0.84,40.123,48.1971,1.0,0.0,0.0,4,1,425.798,479.685,-0.972,27696,1787394684.7111
0.86,41.087,48.2441,1.0,0.0,0.0,4,1,426.762,479.668,-0.9754,27696,1787394684.7112
0.88,42.051,48.2907,1.0,0.0,0.0,4,1,427.726,479.651,-0.9789,27696,1787394684.8183
0.9,43.017,48.3366,1.0,0.0,0.0,4,1,428.692,479.634,-0.9823,27696,1787394684.8186
0.92,43.984,48.382,1.0,0.0,0.0,4,1,429.659,479.617,-0.9857,27696,1787394684.8187
0.94,44.951,48.4093,1.0,0.0,0.0,4,1,430.626,479.6,-0.9891,27696,1787394684.8188
0.96,45.919,48.4542,1.0,0.0,0.0,4,1,431.594,479.583,-0.9925,27696,1787394684.8189
0.98,46.888,48.4987,1.0,0.0,0.0,4,1,432.563,479.566,-0.996,27696,1787394684.921
1.0,47.858,48.5422,1.0,0.0,0.0,4,1,433.533,479.548,-0.9995,27696,1787394684.9212
1.02,48.829,48.5902,1.0,0.0,0.0,4,1,434.504,479.531,-1.0029,27696,1787394684.9213
1.04,49.801,48.6345,1.0,0.0,0.0,4,1,435.476,479.513,-1.0064,27696,1787394684.9214
1.06,50.773,48.6788,1.0,0.0,0.0,4,1,436.448,479.496,-1.0099,27696,1787394684.9215
1.08,51.747,48.7247,1.0,0.0,0.0,4,1,437.422,479.479,-1.0134,27696,1787394684.9217
1.1,52.721,48.769,1.0,0.0,0.0,4,1,438.396,479.461,-1.0169,27696,1787394685.0293
1.12,53.696,48.8,1.0,0.0,0.0,4,1,439.371,479.444,-1.0203,27696,1787394685.0295
1.14,54.672,48.8417,1.0,0.0,0.0,4,1,440.347,479.426,-1.0238,27696,1787394685.0297
1.16,55.649,48.8875,1.0,0.0,0.0,4,1,441.324,479.409,-1.0273,27696,1787394685.0299
1.18,56.626,48.9317,1.0,0.0,0.0,4,1,442.302,479.392,-1.0308,27696,1787394685.03
1.2,57.605,48.9777,1.0,0.0,0.0,4,1,443.28,479.374,-1.0343,27696,1787394685.1346
1.22,58.584,49.0234,1.0,0.0,0.0,4,1,444.26,479.357,-1.0378,27696,1787394685.1348
1.24,59.565,49.068,1.0,0.0,0.0,4,1,445.24,479.339,-1.0413,27696,1787394685.1349
1.26,60.546,49.1119,1.0,0.0,0.0,4,1,446.221,479.321,-1.0448,27696,1787394685.1351
1.28,61.528,49.1525,1.0,0.0,0.0,4,1,447.203,479.304,-1.0484,27696,1787394685.1353
1.3,62.51,49.1887,1.0,0.0,0.0,4,1,448.186,479.286,-1.0519,27696,1787394685.2452
1.32,63.494,49.2306,1.0,0.0,0.0,4,1,449.169,479.268,-1.0555,27696,1787394685.2453
1.34,64.478,49.2714,1.0,0.0,0.0,4,1,450.153,479.25,-1.059,27696,1787394685.2455
1.36,65.463,49.3147,1.0,0.0,0.0,4,1,451.139,479.233,-1.0625,27696,1787394685.2456
1.38,66.449,49.3568,1.0,0.0,0.0,4,1,452.125,479.215,-1.0661,27696,1787394685.2457
1.4,67.436,49.3986,1.0,0.0,0.0,4,1,453.111,479.197,-1.0696,27696,1787394685.2459
1.42,68.424,49.4391,1.0,0.0,0.0,4,1,454.099,479.18,-1.0732,27696,1787394685.3555
1.44,69.412,49.482,1.0,0.0,0.0,4,1,455.087,479.162,-1.0767,27696,1787394685.3559
1.46,70.401,49.5212,1.0,0.0,0.0,4,1,456.077,479.144,-1.0802,27696,1787394685.3561
1.48,71.391,49.5565,1.0,0.0,0.0,4,1,457.067,479.127,-1.0838,27696,1787394685.3563
1.5,72.382,49.5957,1.0,0.0,0.0,4,1,458.057,479.109,-1.0873,27696,1787394685.3565
1.52,73.374,49.6363,1.0,0.0,0.0242,4,1,459.049,479.091,-1.0909,27696,1787394685.4659
1.54,74.366,49.6745,1.0,0.0,0.0483,4,1,460.041,479.074,-1.0943,27696,1787394685.4661
1.56,75.359,49.7133,1.0,0.0,0.0725,4,1,461.035,479.058,-1.0974,27696,1787394685.4662
1.58,76.353,49.7504,1.0,0.0,0.0966,4,1,462.029,479.045,-1.1,27696,1787394685.4663
1.6,77.348,49.785,0.9814,0.0,0.1208,4,1,463.023,479.037,-1.1017,27696,1787394685.4664
1.62,78.344,49.814,0.9588,0.0,0.145,4,1,464.019,479.034,-1.1024,27696,1787394685.4666
1.64,79.339,49.8439,1.0,0.0,0.0,4,1,465.015,479.037,-1.1017,27696,1787394685.5719
1.66,80.336,49.8744,1.0,0.0,0.0,4,1,466.011,479.046,-1.0998,27696,1787394685.5721
1.68,81.333,49.9103,1.0,0.0,0.0,4,1,467.008,479.06,-1.0971,27696,1787394685.5722
1.7,82.33,49.946,1.0,0.0,0.0,4,1,468.005,479.079,-1.0933,27696,1787394685.5723
1.72,83.328,49.9821,1.0,0.0,0.0,4,1,469.004,479.103,-1.0886,27696,1787394685.5725
1.74,84.327,50.0189,1.0,0.0,0.0,4,1,470.002,479.131,-1.083,27696,1787394685.6805
1.76,85.327,50.0561,1.0,0.0,0.0,4,1,471.002,479.162,-1.0766,27696,1787394685.6807
1.78,86.327,50.0941,1.0,0.0,0.0,4,1,472.002,479.197,-1.0697,27696,1787394685.6809
1.8,87.327,50.1285,1.0,0.0,0.0,4,1,473.002,479.233,-1.0624,27696,1787394685.6811
1.82,88.329,50.156,1.0,0.0,0.0,4,1,474.004,479.271,-1.0548,27696,1787394685.6813
1.84,89.331,50.1953,1.0,0.0,0.0,4,1,475.006,479.31,-1.047,27696,1787394685.8001
1.86,90.334,50.2368,1.0,0.0,0.0,4,1,476.009,479.35,-1.039,27696,1787394685.8003
1.88,91.337,50.2798,1.0,0.0,0.0,4,1,477.012,479.391,-1.0309,27696,1787394685.8004
1.9,92.342,50.3207,1.0,0.0,0.0,4,1,478.017,479.432,-1.0228,27696,1787394685.8005
1.92,93.347,50.36,1.0,0.0,0.0,4,1,479.022,479.473,-1.0145,27696,1787394685.8007
1.94,94.352,50.398,1.0,0.0,0.0,4,1,480.028,479.514,-1.0063,27696,1787394685.8008
1.96,95.359,50.435,1.0,0.0,0.0,4,1,481.034,479.556,-0.998,27696,1787394685.9067
1.98,96.366,50.4566,1.0,0.0,0.0,4,1,482.041,479.597,-0.9897,27696,1787394685.9069
2.0,97.374,50.4908,1.0,0.0,0.0,4,1,483.049,479.639,-0.9814,27696,1787394685.9071
2.02,98.383,50.5275,1.0,0.0,0.0,4,1,484.058,479.68,-0.973,27696,1787394685.9072
2.04,99.392,50.5645,1.0,0.0,0.0,4,1,485.067,479.722,-0.9646,27696,1787394685.9073
2.06,100.402,50.6018,1.0,0.0,0.0,4,1,486.078,479.764,-0.9563,27696,1787394685.9074
2.08,101.413,50.6405,1.0,0.0,0.0,4,1,487.088,479.806,-0.9479,27696,1787394686.0178
2.1,102.425,50.68,1.0,0.0,0.0,4,1,488.1,479.848,-0.9396,27696,1787394686.0179
2.12,103.437,50.7204,1.0,0.0,0.0,4,1,489.112,479.889,-0.9312,27696,1787394686.0181
2.14,104.45,50.7559,1.0,0.0,0.0,4,1,490.126,479.931,-0.9228,27696,1787394686.0183
2.16,105.464,50.7854,1.0,0.0,0.0,4,1,491.139,479.973,-0.9144,27696,1787394686.0184
2.18,106.479,50.8175,1.0,0.0,0.0,4,1,492.154,480.015,-0.906,27696,1787394686.1257
2.2,107.494,50.8503,1.0,0.0,0.0,4,1,493.169,480.057,-0.8976,27696,1787394686.1259
2.22,108.51,50.8844,1.0,0.0,0.0,4,1,494.185,480.1,-0.8892,27696,1787394686.1267
2.24,109.526,50.9191,1.0,0.0,0.0,4,1,495.201,480.142,-0.8807,27696,1787394686.1269
2.26,110.543,50.9533,1.0,0.0,0.0,4,1,496.218,480.184,-0.8723,27696,1787394686.127
2.28,111.561,50.9895,1.0,0.0,0.0,4,1,497.236,480.226,-0.8639,27696,1787394686.1271
2.3,112.58,51.0256,1.0,0.0,0.0,4,1,498.255,480.268,-0.8555,27696,1787394686.2347
2.32,113.599,51.0714,1.0,0.0,0.0,4,1,499.274,480.31,-0.8471,27696,1787394686.2349
2.34,114.619,51.1048,1.0,0.0,0.0,4,1,500.294,480.352,-0.8386,27696,1787394686.2351
2.36,115.64,51.1372,1.0,0.0,0.0,4,1,501.315,480.394,-0.8302,27696,1787394686.2353
2.38,116.661,51.1701,1.0,0.0,0.0,4,1,502.336,480.437,-0.8218,27696,1787394686.2355
2.4,117.683,51.2029,1.0,0.0,0.0,4,1,503.359,480.479,-0.8133,27696,1787394686.3475
2.42,118.706,51.2358,1.0,0.0,0.0,4,1,504.381,480.521,-0.8049,27696,1787394686.3477
2.44,119.729,51.2685,1.0,0.0,0.0,4,1,505.405,480.564,-0.7964,27696,1787394686.3478
2.46,120.753,51.3012,1.0,0.0,0.0,4,1,506.429,480.606,-0.7879,27696,1787394686.348
2.48,121.778,51.3318,1.0,0.0,0.0,4,1,507.453,480.648,-0.7794,27696,1787394686.3481
2.5,122.803,51.3648,1.0,0.0,0.0,4,1,508.478,480.691,-0.7709,27696,1787394686.3482
2.52,123.829,51.3978,1.0,0.0,-0.0241,4,1,509.504,480.733,-0.7624,27696,1787394686.4586
2.54,124.856,51.4301,1.0,0.0,-0.0483,4,1,510.531,480.775,-0.7541,27696,1787394686.4588
2.56,125.883,51.461,1.0,0.0,-0.0724,4,1,511.558,480.815,-0.7461,27696,1787394686.4589
2.58,126.911,51.4895,1.0,0.0,-0.0965,4,1,512.586,480.852,-0.7387,27696,1787394686.459
2.6,127.94,51.5147,0.9815,0.0,-0.1207,4,1,513.615,480.884,-0.7322,27696,1787394686.4591
2.62,128.969,51.534,0.959,0.0,-0.1448,4,1,514.644,480.911,-0.727,27696,1787394686.5707
2.64,129.999,51.5454,0.9356,0.0,-0.1689,4,1,515.674,480.93,-0.7232,27696,1787394686.5708
2.66,131.028,51.5457,0.9112,0.0,-0.193,4,1,516.703,480.941,-0.721,27696,1787394686.571
2.68,132.058,51.5397,0.8859,0.0,-0.2172,4,1,517.733,480.943,-0.7205,27696,1787394686.5711
2.7,133.088,51.524,0.8597,0.0,-0.2413,4,1,518.763,480.935,-0.722,27696,1787394686.5712
2.72,134.117,51.4984,0.8325,0.0,-0.2654,4,1,519.792,480.918,-0.7256,27696,1787394686.5713
2.74,135.145,51.4626,1.0,0.0,0.0,4,1,520.82,480.889,-0.7313,27696,1787394686.6846
2.76,136.172,51.4467,1.0,0.0,0.0,4,1,521.847,480.849,-0.7392,27696,1787394686.6848
2.78,137.199,51.4547,1.0,0.0,0.0,4,1,522.874,480.8,-0.749,27696,1787394686.6849
2.8,138.226,51.4608,1.0,0.0,0.0,4,1,523.901,480.741,-0.7608,27696,1787394686.685
2.82,139.252,51.4687,1.0,0.0,0.0,4,1,524.927,480.672,-0.7747,27696,1787394686.6852
2.84,140.277,51.4762,1.0,0.0,0.0,4,1,525.952,480.593,-0.7906,27696,1787394686.6853
2.86,141.302,51.4859,1.0,0.0,0.0,4,1,526.977,480.503,-0.8085,27696,1787394686.7945
2.88,142.326,51.5003,1.0,0.0,0.0,4,1,528.001,480.403,-0.8284,27696,1787394686.7946
2.9,143.349,51.5201,1.0,0.0,0.0,4,1,529.024,480.295,-0.8501,27696,1787394686.7949
2.92,144.372,51.5435,1.0,0.0,0.0,4,1,530.048,480.18,-0.8732,27696,1787394686.795
2.94,145.395,51.5753,1.0,0.0,0.0,4,1,531.071,480.057,-0.8976,27696,1787394686.7951
2.96,146.418,51.5982,1.0,0.0,0.0,4,1,532.093,479.93,-0.9231,27696,1787394686.907
2.98,147.441,51.6344,1.0,0.0,0.0,4,1,533.116,479.798,-0.9495,27696,1787394686.9071
3.0,148.464,51.6624,1.0,0.0,0.0,4,1,534.139,479.663,-0.9765,27696,1787394686.9073
3.02,149.488,51.6859,1.0,0.0,0.0,4,1,535.163,479.526,-1.004,27696,1787394686.9074
3.04,150.512,51.7276,1.0,0.0,0.0,4,1,536.187,479.387,-1.0317,27696,1787394686.9075
3.06,151.536,51.7543,1.0,0.0,0.0,4,1,537.212,479.247,-1.0597,27696,1787394686.9077
3.08,152.561,51.7765,1.0,0.0,0.0,4,1,538.236,479.106,-1.0878,27696,1787394687.0178
3.1,153.587,51.8102,1.0,0.0,0.0,4,1,539.262,478.966,-1.116,27696,1787394687.0179
3.12,154.613,51.8409,1.0,0.0,0.0,4,1,540.288,478.824,-1.1442,27696,1787394687.018
3.14,155.639,51.8686,1.0,0.0,0.0,4,1,541.314,478.683,-1.1725,27696,1787394687.0182
3.16,156.667,51.9072,1.0,0.0,0.0,4,1,542.342,478.541,-1.2008,27696,1787394687.019
3.18,157.695,51.9355,1.0,0.0,0.0,4,1,543.37,478.399,-1.2292,27696,1787394687.128
3.2,158.723,51.9576,1.0,0.0,0.0,4,1,544.398,478.257,-1.2576,27696,1787394687.1281
3.22,159.752,51.9911,1.0,0.0,0.0,4,1,545.427,478.115,-1.286,27696,1787394687.1282
3.24,160.782,52.0133,1.0,0.0,0.0,4,1,546.457,477.973,-1.3145,27696,1787394687.1286
3.26,161.812,52.0404,1.0,0.0,0.0,4,1,547.487,477.831,-1.3429,27696,1787394687.1287
3.28,162.843,52.0615,1.0,0.0,0.0,4,1,548.518,477.689,-1.3713,27696,1787394687.1288
3.3,163.874,52.091,0.0,0.0,-0.0241,4,1,549.549,477.546,-1.3998,27696,1787394687.2421
3.32,164.905,52.0092,0.0,0.0,-0.0482,4,1,550.58,477.403,-1.4285,27696,1787394687.2423
3.34,165.933,51.8957,0.0,0.0,-0.0724,4,1,551.608,477.258,-1.4576,27696,1787394687.2425
3.36,166.927,49.7938,0.0,0.0,-0.0965,4,1,552.602,477.349,-1.4393,27743,1787394687.2427
3.38,167.909,49.4992,0.0,0.0,-0.1207,4,1,553.585,477.489,-1.4114,27753,1787394687.2435
3.4,168.887,49.1637,0.0,0.0,-0.1449,4,1,554.562,477.62,-1.3851,27761,1787394687.2439
3.42,169.859,48.8509,0.0,0.2,-0.169,4,1,555.534,477.743,-1.3604,27764,1787394687.359
3.44,170.825,48.4708,0.0,0.4,-0.1932,4,1,556.5,477.859,-1.3372,27767,1787394687.3592
3.46,171.782,47.9976,0.0,0.1476,-0.2174,4,1,557.457,477.981,-1.3129,27771,1787394687.3594
3.48,172.728,47.5459,0.0,0.5494,-0.2416,4,1,558.403,478.111,-1.2868,27781,1787394687.3596
3.5,173.664,47.0401,0.0,0.1546,-0.2658,4,1,559.339,478.25,-1.2592,27791,1787394687.3598
3.52,174.589,46.5116,0.0,0.3006,-0.29,4,1,560.264,478.387,-1.2316,27801,1787394687.4648
3.54,175.504,46.0418,0.0,0.1541,-0.3142,4,1,561.179,478.523,-1.2045,27811,1787394687.4651
3.56,176.411,45.6259,0.0,0.2929,-0.3385,4,1,562.086,478.655,-1.1782,27821,1787394687.4652
3.58,177.31,45.2329,0.0,0.1536,-0.3627,4,1,562.985,478.783,-1.1525,27831,1787394687.4653
3.6,178.202,44.8576,0.0,0.1522,-0.3869,4,1,563.877,478.907,-1.1277,27839,1787394687.4655
3.62,179.088,44.4175,0.0,0.2278,-0.4112,4,1,564.763,479.018,-1.1055,27839,1787394687.4657
3.64,179.984,43.9478,0.0,0.1907,-0.4354,4,1,565.64,479.118,-1.0854,27839,1787394687.5779
3.66,181.521,43.4641,0.0,0.2591,-0.4597,4,1,566.509,479.207,-1.0561,27839,1787394687.5781
3.68,182.962,42.929,0.0,0.21,-0.484,4,1,567.369,479.284,-1.0087,27839,1787394687.5783
3.7,184.286,42.3425,0.0,0.3138,-0.5082,4,1,568.219,479.346,-0.9462,27839,1787394687.5786
3.72,185.486,41.7328,0.0,0.1421,-0.5325,4,1,569.058,479.393,-0.8713,27839,1787394687.5788
3.74,186.564,41.1329,0.0,0.35,-0.5568,4,1,569.885,479.424,-0.7865,27839,1787394687.6887
3.76,187.53,40.5516,0.0,0.1087,-0.5811,4,1,570.701,479.44,-0.694,27839,1787394687.689
3.78,188.393,40.0002,0.0,0.1785,-0.6055,3,1,571.506,479.443,-0.5951,27839,1787394687.6892
3.8,189.166,39.5125,0.0,0.0964,-0.6298,3,1,572.3,479.434,-0.4911,27839,1787394687.6894
3.82,189.859,39.0618,0.0,0.118,-0.6541,3,1,573.085,479.414,-0.3829,27839,1787394687.6895
3.84,190.482,38.6438,0.0,0.0835,-0.6785,3,1,573.861,479.386,-0.2712,27839,1787394687.6897
3.86,191.044,38.2431,0.0,0.0768,-0.7028,3,1,574.628,479.349,-0.1568,27839,1787394687.8015
3.88,191.553,37.8541,0.0,0.07,-0.7272,3,1,575.387,479.304,-0.0403,27839,1787394687.8017
3.9,192.016,37.4684,0.0,0.07,-0.7515,3,1,576.137,479.252,0.0778,27839,1787394687.8019
3.92,192.439,37.0798,0.0,0.07,-0.7759,3,1,576.88,479.193,0.1971,27839,1787394687.802
3.94,192.826,36.6845,0.0,0.07,-0.8003,3,1,577.614,479.127,0.3171,27839,1787394687.8021
3.96,193.182,36.2809,0.0,0.07,-0.8246,3,1,578.339,479.054,0.4375,27839,1787394687.8022
3.98,193.511,35.8688,0.0,0.07,-0.849,3,1,579.055,478.974,0.5579,27839,1787394687.9112
4.0,193.817,35.4498,0.0,0.07,-0.8734,3,1,579.762,478.888,0.678,27839,1787394687.9113
4.02,194.101,35.0257,0.0,0.07,-0.8978,3,1,580.46,478.795,0.7979,27839,1787394687.9115
4.04,194.366,34.5978,0.0,0.07,-0.9222,3,1,581.149,478.696,0.9171,27839,1787394687.9116
4.06,194.614,34.1671,0.0,0.07,-0.9467,3,1,581.828,478.592,1.0356,27839,1787394687.9118
4.08,194.846,33.7342,0.0,0.07,-0.9711,3,1,582.497,478.482,1.1533,27839,1787394688.0206
4.1,195.065,33.3001,0.0,0.07,-0.9955,3,1,583.157,478.367,1.2701,27839,1787394688.0208
4.12,195.272,32.8654,0.0,0.07,-1.0,3,1,583.807,478.247,1.3858,27839,1787394688.0209
4.14,195.467,32.4298,0.0,0.07,-1.0,3,1,584.447,478.124,1.5005,27839,1787394688.021
4.16,195.652,31.9941,0.0,0.07,-1.0,3,1,585.078,477.996,1.6141,27839,1787394688.0212
4.18,195.827,31.5579,0.0,0.07,-1.0,3,1,585.698,477.864,1.7265,27839,1787394688.0213
4.2,196.064,31.1203,0.0,0.07,-1.0,3,1,586.31,477.729,1.8376,27839,1787394688.128
4.22,196.352,30.6804,0.0,0.07,-1.0,3,1,586.912,477.592,1.9467,27839,1787394688.1282
4.24,196.641,30.2377,0.0,0.07,-1.0,3,1,587.504,477.451,2.0537,27839,1787394688.1284
4.26,196.93,29.7916,0.0,0.07,-1.0,3,1,588.086,477.308,2.1588,27839,1787394688.1286
4.28,197.219,29.3421,0.0,0.07,-1.0,3,1,588.658,477.163,2.2619,27839,1787394688.1287
4.3,197.506,28.8901,0.0,0.07,-1.0,3,1,589.221,477.016,2.363,27839,1787394688.2314
4.32,197.793,28.4363,0.0,0.07,-1.0,3,1,589.774,476.867,2.4621,27839,1787394688.2318
4.34,198.078,27.9806,0.0,0.0742,-1.0,2,1,590.317,476.717,2.5593,27839,1787394688.2319
4.36,198.362,27.5216,0.0,0.0715,-1.0,2,1,590.851,476.567,2.6546,27839,1787394688.232
4.38,198.644,27.0592,0.0,0.0805,-1.0,2,1,591.374,476.415,2.7479,27839,1787394688.2322
4.4,198.923,26.5933,0.0,0.0791,-1.0,2,1,591.888,476.264,2.8394,27839,1787394688.3402
4.42,199.2,26.1245,0.0,0.0966,-1.0,2,1,592.393,476.113,2.929,27839,1787394688.3405
4.44,199.473,25.6532,0.0,0.0987,-1.0,2,1,592.887,475.962,3.0167,27839,1787394688.3407
4.46,199.724,12.5933,0.0,1.0,-1.0,2,1,593.339,475.823,3.0968,29824,1787394688.3415
4.48,199.705,1.6843,0.0,1.0,-1.0,1,1,593.317,475.838,3.0933,29945,1787394688.3417
4.5,199.715,1.6333,0.35,0.0,-1.0,1,1,593.349,475.835,3.0993,29945,1787394688.453
4.52,199.726,1.6,0.35,0.0,-1.0,1,1,593.38,475.832,3.1053,29945,1787394688.4533
4.54,199.737,1.5918,0.35,0.0,-1.0,1,1,593.412,475.829,3.1112,29945,1787394688.4534
4.56,199.749,1.6471,0.35,0.0,-1.0,1,1,593.444,475.826,3.1172,29945,1787394688.4536
4.58,199.763,1.6905,0.35,0.0,-1.0,1,1,593.477,475.82,3.1233,29945,1787394688.4538
4.6,199.781,1.5882,0.35,0.0,-1.0,1,1,593.508,475.81,3.1287,29945,1787394688.454
4.62,199.798,1.1851,0.0,0.2,0.0,1,1,593.533,475.799,3.1329,29945,1787394688.5716
4.64,199.811,0.8361,0.4,0.0,0.0,1,1,593.549,475.79,3.1357,29945,1787394688.5717
4.66,199.821,0.6766,0.6,0.0,0.0,1,1,593.562,475.782,3.1377,29945,1787394688.5719
4.68,199.832,0.578,0.8,0.0,0.0,1,1,593.57,475.773,3.1388,29945,1787394688.572
4.7,199.844,0.6216,1.0,0.0,0.0,1,1,593.573,475.762,3.1389,29945,1787394688.5722
4.72,199.858,0.7972,1.0,0.0,0.0,1,1,593.572,475.747,3.138,29945,1787394688.5723
4.74,199.874,1.0505,1.0,0.0,0.0,1,1,593.569,475.729,3.1364,29945,1787394688.6884
4.76,199.895,1.2518,1.0,0.0,0.0,1,1,593.565,475.707,3.1344,29945,1787394688.6886
4.78,199.92,1.4827,1.0,0.0,0.0,1,1,593.56,475.68,3.132,29945,1787394688.6887
4.8,199.948,1.6692,1.0,0.0,0.0,1,1,593.553,475.649,3.1292,29945,1787394688.6889
4.82,199.981,1.9096,1.0,0.0,0.0,1,1,593.547,475.613,3.126,29945,1787394688.6891
4.84,200.017,2.1047,1.0,0.0,0.0,1,1,593.539,475.574,3.1225,29945,1787394688.6893
4.86,200.057,2.3343,1.0,0.0,0.0,1,1,593.53,475.53,3.1186,29945,1787394688.8132
4.88,200.1,2.503,1.0,0.0,0.0,1,1,593.521,475.482,3.1143,29945,1787394688.8134
4.9,200.148,2.7529,1.0,0.0,0.0,1,1,593.511,475.431,3.1097,29945,1787394688.8136
4.92,200.199,2.9548,1.0,0.0,0.0,1,1,593.5,475.375,3.1047,29945,1787394688.8137
4.94,200.255,3.165,1.0,0.0,0.0,1,1,593.488,475.314,3.0993,29945,1787394688.8138
4.96,200.314,3.386,1.0,0.0,0.0,1,1,593.476,475.25,3.0935,29945,1787394688.8139
4.98,200.376,3.599,1.0,0.0,0.0,1,1,593.462,475.181,3.0874,29945,1787394688.9373
5.0,200.443,3.803,1.0,0.0,0.0,1,1,593.448,475.108,3.0809,29945,1787394688.9375
5.02,200.514,4.0198,1.0,0.0,0.0,1,1,593.433,475.031,3.074,29945,1787394688.9376
