# schema_version: 1
# lap: 2
# driver: 0822
# phase: coached
# setup: apex-study-v1
# source: torcs:human-1-1787394301-10916-1.csv | car: Player | race_lap: 2 | measured_lap_time: 127.240
# sector: derived as thirds of track length (TORCS exports no sectors)
t,dist,speed,throttle,brake,steer,gear,sector,x,y,track_pos,damage,wall_clock_s
0.92,39.285,44.5421,1.0,0.0,0.0,3,1,424.961,470.571,-2.7949,13754,1787394454.0235
0.94,40.177,44.6289,1.0,0.0,0.0,3,1,425.852,470.57,-2.7951,13762,1787394454.0237
0.96,41.07,44.7105,1.0,0.0,0.0,3,1,426.745,470.571,-2.7949,13772,1787394454.0238
0.98,41.964,44.7954,1.0,0.0,0.0,3,1,427.64,470.572,-2.7946,13782,1787394454.0239
1.0,42.861,44.8781,1.0,0.0,0.0,3,1,428.536,470.572,-2.7947,13788,1787394454.024
1.02,43.759,44.9517,1.0,0.0,0.0,4,1,429.434,470.57,-2.7952,13790,1787394454.0242
1.04,44.658,45.0271,1.0,0.0,0.0,4,1,430.333,470.564,-2.7964,13790,1787394454.1401
1.06,45.559,45.0886,1.0,0.0,0.0,4,1,431.234,470.56,-2.7971,13792,1787394454.1403
1.08,46.461,45.1638,1.0,0.0,0.0,4,1,432.136,470.556,-2.7979,13794,1787394454.1404
1.1,47.365,45.2464,1.0,0.0,0.0,4,1,433.04,470.554,-2.7984,13797,1787394454.1405
1.12,48.27,45.3189,1.0,0.0,0.0,4,1,433.945,470.553,-2.7986,13803,1787394454.1407
1.14,49.177,45.3944,1.0,0.0,0.0,4,1,434.852,470.553,-2.7985,13810,1787394454.1408
1.16,50.085,45.4751,1.0,0.0,0.0242,4,1,435.761,470.553,-2.7985,13820,1787394454.2574
1.18,50.996,45.56,1.0,0.0,0.0485,4,1,436.671,470.552,-2.7987,13822,1787394454.2575
1.2,51.907,45.6479,1.0,0.0,0.0727,4,1,437.583,470.549,-2.7993,13822,1787394454.2577
1.22,52.821,45.7353,1.0,0.0,0.0969,4,1,438.496,470.546,-2.8,13822,1787394454.2578
1.24,53.736,45.8028,0.981,0.0,0.1211,4,1,439.411,470.544,-2.8003,13822,1787394454.2579
1.26,54.652,45.8744,1.0,0.0,0.0,4,1,440.327,470.545,-2.8,13822,1787394454.3712
1.28,55.57,45.955,1.0,0.0,0.0,4,1,441.245,470.55,-2.7991,13822,1787394454.3713
1.3,56.489,46.0365,1.0,0.0,0.0,4,1,442.165,470.559,-2.7973,13822,1787394454.3715
1.32,57.41,46.1172,1.0,0.0,0.0,4,1,443.086,470.568,-2.7955,13822,1787394454.3716
1.34,58.333,46.1965,1.0,0.0,0.0,4,1,444.008,470.58,-2.7932,13822,1787394454.3717
1.36,59.257,46.2782,1.0,0.0,0.0,4,1,444.932,470.594,-2.7903,13822,1787394454.3718
1.38,60.183,46.3557,1.0,0.0,0.0,4,1,445.858,470.61,-2.7871,13822,1787394454.4835
1.4,61.11,46.4374,1.0,0.0,0.0,4,1,446.786,470.628,-2.7835,13822,1787394454.4837
1.42,62.039,46.521,1.0,0.0,0.0,4,1,447.715,470.647,-2.7797,13822,1787394454.4838
1.44,62.97,46.6025,1.0,0.0,0.0,4,1,448.645,470.667,-2.7757,13822,1787394454.4839
1.46,63.902,46.6829,1.0,0.0,0.0,4,1,449.577,470.688,-2.7716,13822,1787394454.484
1.48,64.836,46.762,1.0,0.0,0.0,4,1,450.511,470.708,-2.7674,13822,1787394454.4842
1.5,65.771,46.8439,1.0,0.0,0.0,4,1,451.446,470.73,-2.7631,13822,1787394454.5986
1.52,66.708,46.9292,1.0,0.0,0.0,4,1,452.383,470.752,-2.7588,13822,1787394454.5988
1.54,67.646,47.0131,1.0,0.0,0.0,4,1,453.321,470.773,-2.7544,13822,1787394454.5989
1.56,68.586,47.0955,1.0,0.0,0.0,4,1,454.262,470.796,-2.75,13822,1787394454.5991
1.58,69.528,47.177,1.0,0.0,0.0,4,1,455.203,470.818,-2.7455,13822,1787394454.5992
1.6,70.472,47.2429,1.0,0.0,0.0,4,1,456.147,470.84,-2.7411,13822,1787394454.5993
1.62,71.416,47.3245,1.0,0.0,0.0,4,1,457.091,470.862,-2.7366,13822,1787394454.7129
1.64,72.363,47.4055,1.0,0.0,0.0,4,1,458.038,470.885,-2.7321,13822,1787394454.7131
1.66,73.311,47.484,1.0,0.0,0.0,4,1,458.986,470.908,-2.7276,13822,1787394454.7132
1.68,74.26,47.56,1.0,0.0,0.0,4,1,459.935,470.93,-2.7231,13822,1787394454.7134
1.7,75.211,47.6349,1.0,0.0,0.0,4,1,460.886,470.953,-2.7185,13822,1787394454.7135
1.72,76.164,47.7114,1.0,0.0,0.0,4,1,461.839,470.975,-2.714,13822,1787394454.8256
1.74,77.118,47.7915,1.0,0.0,0.0,4,1,462.793,470.998,-2.7095,13822,1787394454.8259
1.76,78.073,47.8693,1.0,0.0,0.0,4,1,463.749,471.02,-2.705,13822,1787394454.8261
1.78,79.031,47.9528,1.0,0.0,0.0,4,1,464.706,471.043,-2.7005,13822,1787394454.8262
1.8,79.989,48.0214,1.0,0.0,0.0,4,1,465.664,471.066,-2.6959,13822,1787394454.8263
1.82,80.949,48.0936,1.0,0.0,0.0,4,1,466.625,471.089,-2.6914,13822,1787394454.8264
1.84,81.911,48.1686,1.0,0.0,0.0,4,1,467.586,471.112,-2.6868,13822,1787394454.9424
1.86,82.874,48.2417,1.0,0.0,0.0,4,1,468.549,471.134,-2.6822,13822,1787394454.9426
1.88,83.839,48.3173,1.0,0.0,0.0,4,1,469.514,471.157,-2.6776,13822,1787394454.9427
1.9,84.805,48.3935,1.0,0.0,0.0,4,1,470.48,471.18,-2.673,13822,1787394454.9428
1.92,85.773,48.4722,1.0,0.0,0.0,4,1,471.448,471.203,-2.6685,13822,1787394454.943
1.94,86.742,48.5465,1.0,0.0,0.0,4,1,472.417,471.226,-2.6639,13822,1787394454.9431
1.96,87.713,48.6352,1.0,0.0,0.0,4,1,473.388,471.249,-2.6593,13822,1787394455.0553
1.98,88.685,48.7117,1.0,0.0,0.0,4,1,474.361,471.272,-2.6547,13822,1787394455.0554
2.0,89.659,48.7873,1.0,0.0,0.0,4,1,475.334,471.295,-2.6502,13822,1787394455.0556
2.02,90.635,48.8611,1.0,0.0,0.0,4,1,476.31,471.318,-2.6456,13822,1787394455.0557
2.04,91.611,48.9339,1.0,0.0,0.0,4,1,477.287,471.34,-2.641,13822,1787394455.0558
2.06,92.59,49.0053,1.0,0.0,0.0,4,1,478.265,471.363,-2.6364,13822,1787394455.1726
2.08,93.57,49.0766,1.0,0.0,0.0,4,1,479.245,471.386,-2.6318,13822,1787394455.1728
2.1,94.551,49.1484,1.0,0.0,0.0,4,1,480.226,471.41,-2.6272,13822,1787394455.1734
2.12,95.533,49.219,1.0,0.0,0.0,4,1,481.209,471.433,-2.6225,13822,1787394455.1736
2.14,96.518,49.2921,1.0,0.0,0.0,4,1,482.193,471.456,-2.6179,13822,1787394455.1737
2.16,97.503,49.3607,1.0,0.0,0.0,4,1,483.178,471.479,-2.6133,13822,1787394455.1741
2.18,98.49,49.4334,1.0,0.0,0.0,4,1,484.165,471.502,-2.6086,13822,1787394455.2921
2.2,99.478,49.5045,1.0,0.0,0.0,4,1,485.154,471.526,-2.604,13822,1787394455.2923
2.22,100.468,49.5754,1.0,0.0,0.0,4,1,486.143,471.549,-2.5994,13822,1787394455.2925
2.24,101.459,49.6464,1.0,0.0,0.0,4,1,487.135,471.572,-2.5947,13822,1787394455.2926
2.26,102.452,49.7169,1.0,0.0,0.0,4,1,488.127,471.595,-2.5901,13822,1787394455.2927
2.28,103.446,49.7882,1.0,0.0,0.0,4,1,489.121,471.618,-2.5854,13822,1787394455.2928
2.3,104.442,49.8739,1.0,0.0,0.0,4,1,490.117,471.642,-2.5808,13822,1787394455.4104
2.32,105.439,49.9336,1.0,0.0,0.0,4,1,491.114,471.665,-2.5761,13822,1787394455.4106
2.34,106.437,50.0045,1.0,0.0,0.0,4,1,492.112,471.689,-2.5714,13822,1787394455.4108
2.36,107.437,50.0763,1.0,0.0,0.0,4,1,493.112,471.712,-2.5667,13822,1787394455.411
2.38,108.438,50.1498,1.0,0.0,0.0,4,1,494.113,471.736,-2.562,13822,1787394455.4114
2.4,109.44,50.222,1.0,0.0,0.0,4,1,495.116,471.759,-2.5573,13822,1787394455.4115
2.42,110.444,50.2931,1.0,0.0,0.0,4,1,496.12,471.783,-2.5526,13822,1787394455.5275
2.44,111.45,50.364,1.0,0.0,0.0,4,1,497.125,471.806,-2.5479,13822,1787394455.5277
2.46,112.457,50.4335,1.0,0.0,0.0,4,1,498.132,471.83,-2.5432,13822,1787394455.5279
2.48,113.465,50.4897,1.0,0.0,0.0,4,1,499.14,471.853,-2.5385,13822,1787394455.5283
2.5,114.474,50.5585,1.0,0.0,0.0,4,1,500.149,471.877,-2.5337,13822,1787394455.5285
2.52,115.485,50.6246,1.0,0.0,0.0,4,1,501.16,471.901,-2.529,13822,1787394455.5287
2.54,116.497,50.6926,1.0,0.0,0.0241,4,1,502.173,471.924,-2.5242,13822,1787394455.647
2.56,117.511,50.7598,1.0,0.0,0.0483,4,1,503.186,471.949,-2.5194,13822,1787394455.6473
2.58,118.526,50.8255,1.0,0.0,0.0724,4,1,504.201,471.975,-2.5142,13822,1787394455.6475
2.6,119.542,50.8874,1.0,0.0,0.0966,4,1,505.217,472.003,-2.5084,13822,1787394455.6477
2.62,120.559,50.9441,0.9814,0.0,0.1207,4,1,506.234,472.036,-2.5019,13822,1787394455.6479
2.64,121.577,51.0097,0.9589,0.0,0.1448,4,1,507.252,472.073,-2.4945,13822,1787394455.6481
2.66,122.596,51.0602,0.9355,0.0,0.169,4,1,508.271,472.116,-2.486,13822,1787394455.7655
2.68,123.615,51.1064,0.9111,0.0,0.1931,4,1,509.29,472.165,-2.4761,13822,1787394455.7657
2.7,124.635,51.1322,0.8858,0.0,0.2173,4,1,510.31,472.221,-2.4648,13822,1787394455.7659
2.72,125.655,51.1505,0.8596,0.0,0.2414,4,1,511.33,472.286,-2.4518,13822,1787394455.7662
2.74,126.674,51.1629,0.8324,0.0,0.2655,4,1,512.349,472.36,-2.4371,13822,1787394455.7664
2.76,127.693,51.1673,0.8043,0.0,0.2897,4,1,513.368,472.443,-2.4204,13822,1787394455.7665
2.78,128.711,51.1672,0.7753,0.0,0.3138,4,1,514.387,472.536,-2.4019,13822,1787394455.8795
2.8,129.729,51.1614,0.7453,0.0,0.3379,4,1,515.404,472.638,-2.3814,13822,1787394455.8797
2.82,130.744,51.1476,0.7144,0.0,0.3621,4,1,516.42,472.75,-2.3591,13822,1787394455.8798
2.84,131.759,51.1185,0.6826,0.0,0.3862,4,1,517.434,472.871,-2.3349,13822,1787394455.88
2.86,132.771,51.0823,0.6499,0.0,0.4103,4,1,518.446,473.002,-2.3088,13822,1787394455.8801
2.88,133.782,51.0371,0.6162,0.0,0.4345,4,1,519.457,473.142,-2.2808,13822,1787394455.8802
2.9,134.79,50.982,1.0,0.0,0.0,4,1,520.465,473.292,-2.2508,13822,1787394455.9974
2.92,135.795,50.9495,0.9805,0.0,0.0,4,1,521.47,473.452,-2.2187,13822,1787394455.9976
2.94,136.799,50.9631,0.9813,0.0,0.0,4,1,522.474,473.622,-2.1847,13822,1787394455.9977
2.96,137.801,50.9877,0.9869,0.0,0.0,4,1,523.476,473.803,-2.1485,13822,1787394455.9979
2.98,138.802,51.0142,1.0,0.0,0.0,4,1,524.477,473.994,-2.1103,13822,1787394455.998
3.0,139.801,51.0361,1.0,0.0,0.0,4,1,525.476,474.196,-2.0698,13822,1787394456.1091
3.02,140.798,51.0596,1.0,0.0,0.0,4,1,526.474,474.409,-2.0272,13822,1787394456.1093
3.04,141.794,51.0868,1.0,0.0,0.0,4,1,527.469,474.633,-1.9826,13822,1787394456.1094
3.06,142.789,51.1223,1.0,0.0,0.0,4,1,528.464,474.866,-1.9359,13822,1787394456.1095
3.08,143.781,51.1596,1.0,0.0,0.0,4,1,529.456,475.109,-1.8874,13822,1787394456.1096
3.1,144.773,51.2091,1.0,0.0,0.0,4,1,530.448,475.361,-1.837,13822,1787394456.1097
3.12,145.762,51.259,1.0,0.0,0.0,4,1,531.438,475.622,-1.7846,13822,1787394456.2228
3.14,146.751,51.312,1.0,0.0,0.0,4,1,532.426,475.893,-1.7305,13822,1787394456.2229
3.16,147.738,51.3693,1.0,0.0,0.0,4,1,533.414,476.172,-1.6748,13822,1787394456.2231
3.18,148.725,51.4321,1.0,0.0,0.0,4,1,534.401,476.457,-1.6177,13822,1787394456.2232
3.2,149.712,51.494,1.0,0.0,0.0,4,1,535.387,476.748,-1.5595,13822,1787394456.2233
3.22,150.699,51.5573,1.0,0.0,0.0,4,1,536.374,477.043,-1.5006,13822,1787394456.2234
3.24,151.687,51.6186,1.0,0.0,0.0,4,1,537.362,477.339,-1.4412,13822,1787394456.338
3.26,152.675,51.679,1.0,0.0,0.0,4,1,538.35,477.638,-1.3815,13822,1787394456.3381
3.28,153.665,51.7394,1.0,0.0,0.0,4,1,539.34,477.937,-1.3217,13822,1787394456.3382
3.3,154.655,51.7943,1.0,0.0,0.0,4,1,540.33,478.237,-1.2616,13822,1787394456.3384
3.32,155.647,51.8619,1.0,0.0,0.0,4,1,541.322,478.538,-1.2014,13822,1787394456.3385
3.34,156.64,51.9317,1.0,0.0,0.0,4,1,542.315,478.84,-1.1412,13822,1787394456.3386
3.36,157.634,51.9858,0.0,0.0,0.0,4,1,543.309,479.142,-1.0808,13822,1787394456.4478
3.38,158.628,51.9326,0.0,0.0,0.0,4,1,544.303,479.444,-1.0204,13822,1787394456.448
3.4,159.621,51.8516,0.0,0.0,0.0,4,1,545.296,479.745,-0.9601,13822,1787394456.4481
3.42,160.612,51.7705,0.0,0.0,0.0,4,1,546.287,480.046,-0.8998,13822,1787394456.4482
3.44,161.601,51.6908,0.0,0.0,0.0,4,1,547.277,480.347,-0.8397,13822,1787394456.4484
3.46,162.59,51.6115,0.0,0.2,-0.0241,4,1,548.265,480.647,-0.7797,13822,1787394456.5584
3.48,163.575,51.3999,0.0,0.4,-0.0483,4,1,549.251,480.945,-0.72,13822,1787394456.5585
3.5,164.556,51.0324,0.0,0.6,-0.0724,4,1,550.231,481.24,-0.6611,13822,1787394456.5587
3.52,165.53,50.5386,0.0,0.8,-0.0965,4,1,551.205,481.528,-0.6035,13822,1787394456.5588
3.54,166.494,49.9472,0.0,0.701,-0.1207,4,1,552.169,481.809,-0.5472,13822,1787394456.5589
3.56,167.448,49.3459,0.0,0.5924,-0.1449,4,1,553.123,482.083,-0.4924,13822,1787394456.559
3.58,168.391,48.7773,0.0,0.671,-0.169,4,1,554.066,482.35,-0.439,13822,1787394456.6644
3.6,169.325,48.2205,0.0,0.4844,-0.1932,4,1,555.0,482.61,-0.387,13822,1787394456.6646
3.62,170.25,47.6725,0.0,0.7725,-0.2174,4,1,555.925,482.863,-0.3366,13822,1787394456.6647
3.64,171.165,47.0215,0.0,0.6091,-0.2416,4,1,556.84,483.105,-0.288,13822,1787394456.6649
3.66,172.069,46.4243,0.0,0.666,-0.2658,4,1,557.744,483.337,-0.2417,13822,1787394456.6651
3.68,172.965,45.8476,0.0,0.4643,-0.2901,4,1,558.64,483.557,-0.1977,13822,1787394456.7693
3.7,173.851,45.305,0.0,0.6552,-0.3143,4,1,559.527,483.765,-0.1561,13822,1787394456.7694
3.72,174.731,44.7998,0.0,0.1689,-0.3385,4,1,560.406,483.959,-0.1173,13822,1787394456.7695
3.74,175.603,44.3775,0.0,0.7215,-0.3628,4,1,561.278,484.141,-0.0808,13822,1787394456.7697
3.76,176.469,43.9576,0.0,0.1522,-0.387,4,1,562.145,484.312,-0.0467,13822,1787394456.7698
3.78,177.329,43.5354,0.0,0.3607,-0.4113,4,1,563.004,484.473,-0.0145,13822,1787394456.8747
3.8,178.182,43.1759,0.0,0.1614,-0.4356,4,1,563.857,484.625,0.0159,13822,1787394456.8749
3.82,179.03,42.807,0.0,0.5033,-0.4598,4,1,564.705,484.767,0.0444,13822,1787394456.8751
3.84,179.871,42.3723,0.0,0.1316,-0.4841,4,1,565.546,484.899,0.0707,13822,1787394456.8752
3.86,180.675,41.9476,0.0,0.5723,-0.5084,4,1,566.38,485.019,0.0993,13822,1787394456.8753
3.88,181.452,41.5065,0.0,0.1204,-0.5327,4,1,567.208,485.127,0.1361,13822,1787394456.9786
3.9,182.198,41.0377,0.0,0.4856,-0.557,4,1,568.027,485.223,0.1803,13822,1787394456.9787
3.92,182.914,40.5937,0.0,0.1087,-0.5813,4,1,568.839,485.306,0.231,13822,1787394456.9789
3.94,183.597,40.1498,0.0,0.3758,-0.6056,3,1,569.642,485.375,0.2876,13822,1787394456.979
3.96,184.248,39.7319,0.0,0.0963,-0.6299,3,1,570.439,485.432,0.3494,13822,1787394456.9791
3.98,184.868,39.319,0.0,0.2703,-0.6543,3,1,571.227,485.476,0.4159,13822,1787394456.9793
4.0,185.456,38.9349,0.0,0.0835,-0.6786,3,1,572.009,485.508,0.4867,13822,1787394457.0831
4.02,186.015,38.5578,0.0,0.194,-0.7029,3,1,572.783,485.529,0.5612,13822,1787394457.0833
4.04,186.545,38.2004,0.0,0.07,-0.7273,3,1,573.55,485.539,0.6393,13822,1787394457.0834
4.06,187.048,37.8471,0.0,0.1732,-0.7517,3,1,574.31,485.539,0.7203,13822,1787394457.0835
4.08,187.525,37.4994,0.0,0.07,-0.776,3,1,575.063,485.529,0.804,13822,1787394457.0837
4.1,187.977,37.1473,0.0,0.1394,-0.8004,3,1,575.808,485.509,0.89,13822,1787394457.1922
4.12,188.407,36.7977,0.0,0.07,-0.8248,3,1,576.547,485.48,0.9779,13822,1787394457.1924
4.14,188.815,36.443,0.0,0.1219,-0.8491,3,1,577.278,485.442,1.0675,13822,1787394457.1926
4.16,189.202,36.0873,0.0,0.07,-0.8735,3,1,578.001,485.394,1.1585,13822,1787394457.1927
4.18,189.571,35.7258,0.0,0.0987,-0.8979,3,1,578.716,485.338,1.2506,13822,1787394457.1929
4.2,189.921,35.3635,0.0,0.07,-0.9223,3,1,579.424,485.273,1.3435,13822,1787394457.2974
4.22,190.256,34.997,0.0,0.084,-0.9467,3,1,580.123,485.2,1.437,13822,1787394457.2977
4.24,190.574,34.6288,0.0,0.07,-0.9711,3,1,580.814,485.119,1.5311,13822,1787394457.2979
4.26,190.879,34.2568,0.0,0.07,-0.9955,3,1,581.496,485.03,1.6254,13822,1787394457.2981
4.28,191.17,33.8829,0.0,0.07,-1.0,3,1,582.17,484.933,1.7199,13822,1787394457.2982
4.3,191.448,33.5058,0.0,0.07,-1.0,3,1,582.836,484.83,1.8144,13822,1787394457.3967
4.32,191.714,33.1253,0.0,0.07,-1.0,3,1,583.492,484.719,1.9087,13822,1787394457.3969
4.34,191.969,32.7414,0.0,0.07,-1.0,3,1,584.14,484.602,2.0029,13822,1787394457.3971
4.36,192.214,32.3541,0.0,0.07,-1.0,3,1,584.778,484.478,2.0967,13822,1787394457.3974
4.38,192.449,31.963,0.0,0.07,-1.0,3,1,585.407,484.349,2.19,13822,1787394457.3975
4.4,192.675,31.5681,0.0,0.07,-1.0,3,1,586.027,484.214,2.2829,13822,1787394457.4971
4.42,192.892,31.1693,0.0,0.07,-1.0,3,1,586.638,484.073,2.3752,13822,1787394457.4972
4.44,193.1,30.7666,0.0,0.07,-1.0,3,1,587.24,483.928,2.4668,13822,1787394457.4974
4.46,193.301,30.3599,0.0,0.07,-1.0,3,1,587.831,483.778,2.5577,13822,1787394457.4975
4.48,193.495,29.9493,0.0,0.07,-1.0,3,1,588.414,483.623,2.6478,13822,1787394457.4976
4.5,193.681,29.5348,0.0,0.0709,-1.0,3,1,588.986,483.465,2.737,13822,1787394457.596
4.52,193.861,29.1162,0.0,0.0771,-1.0,3,1,589.549,483.302,2.8253,13822,1787394457.5962
4.54,194.035,28.6931,0.0,0.0723,-1.0,3,1,590.103,483.137,2.9127,13822,1787394457.5963
4.56,194.202,28.2648,0.0,0.0712,-1.0,2,1,590.646,482.968,2.9991,13822,1787394457.5965
4.58,194.364,27.8313,0.0,0.07,-1.0,2,1,591.18,482.797,3.0844,13822,1787394457.5966
4.6,194.52,27.3923,0.0,0.07,-1.0,2,1,591.703,482.623,3.1687,13822,1787394457.6979
4.62,194.67,26.9482,0.0,0.07,-1.0,2,1,592.217,482.448,3.2518,13822,1787394457.6981
4.64,194.816,26.4995,0.0,0.0772,-1.0,2,1,592.72,482.27,3.3338,13822,1787394457.6982
4.66,194.956,26.0462,0.0,0.0781,-1.0,2,1,593.214,482.092,3.4147,13822,1787394457.6984
4.68,195.092,25.5886,0.0,0.0906,-1.0,2,1,593.698,481.913,3.4943,13822,1787394457.6985
4.7,195.223,25.1267,0.0,0.0879,-1.0,2,1,594.171,481.734,3.5728,13822,1787394457.6986
4.72,195.349,24.6611,0.0,0.1093,-1.0,2,1,594.635,481.554,3.65,13822,1787394457.8024
4.74,195.455,12.1709,0.0,1.0,-1.0,2,1,595.024,481.396,3.7149,15637,1787394457.8026
4.76,195.461,2.1779,0.0,1.0,-1.0,1,1,594.997,481.373,3.7083,15739,1787394457.8027
4.78,195.477,2.1309,0.0,1.0,-1.0,1,1,595.013,481.334,3.7092,15739,1787394457.8029
4.8,195.496,2.105,0.0,1.0,-1.0,1,1,594.961,481.27,3.6954,15739,1787394457.8031
4.82,195.514,2.1064,0.0,1.0,-1.0,1,1,594.911,481.207,3.6822,15739,1787394457.915
4.84,195.532,2.1088,0.0,1.0,-1.0,1,1,594.863,481.145,3.6694,15739,1787394457.9152
4.86,195.549,1.9311,0.0,1.0,-1.0,1,1,594.821,481.087,3.6581,15739,1787394457.9154
4.88,195.564,1.6386,0.0,1.0,-1.0,1,1,594.793,481.04,3.6501,15739,1787394457.9156
4.9,195.576,1.1739,0.0,1.0,-1.0,1,1,594.78,481.007,3.6456,15739,1787394457.9157
4.92,195.582,0.5855,0.0,1.0,-1.0,1,1,594.775,480.988,3.6436,15739,1787394458.0321
4.94,195.584,0.1481,0.35,0.0,-1.0,-1,1,594.773,480.983,3.6429,15739,1787394458.0323
4.96,195.584,0.0702,0.35,0.0,-1.0,-1,1,594.773,480.983,3.643,15739,1787394458.0326
4.98,195.583,0.1403,0.35,0.0,-1.0,-1,1,594.773,480.985,3.6432,15739,1787394458.0328
5.0,195.582,0.1574,0.35,0.0,-1.0,-1,1,594.773,480.987,3.6432,15739,1787394458.0331
5.02,195.581,0.1615,0.35,0.0,-1.0,-1,1,594.772,480.991,3.6433,15739,1787394458.0333
