# schema_version: 1
# lap: 3
# driver: 0822
# phase: coached
# setup: apex-study-v1
# source: torcs:human-1-1787394301-10916-1.csv | car: Player | race_lap: 3 | measured_lap_time: 103.560
# sector: derived as thirds of track length (TORCS exports no sectors)
t,dist,speed,throttle,brake,steer,gear,sector,x,y,track_pos,damage,wall_clock_s
3.0,128.657,47.9148,1.0,0.0,0.0,4,1,514.332,478.333,-1.2425,24901,1787394583.336
3.02,129.613,47.9687,1.0,0.0,0.0,4,1,515.289,478.386,-1.232,24901,1787394583.3362
3.04,130.571,48.0305,1.0,0.0,0.0,4,1,516.246,478.438,-1.2214,24901,1787394583.3363
3.06,131.53,48.0818,1.0,0.0,0.0,4,1,517.205,478.491,-1.2109,24901,1787394583.3364
3.08,132.49,48.1333,1.0,0.0,0.0,4,1,518.165,478.544,-1.2003,24901,1787394583.4453
3.1,133.45,48.1898,1.0,0.0,0.0,4,1,519.125,478.597,-1.1898,24901,1787394583.4455
3.12,134.412,48.2453,1.0,0.0,0.0,4,1,520.087,478.65,-1.1792,24901,1787394583.4457
3.14,135.375,48.2997,1.0,0.0,0.0,4,1,521.05,478.703,-1.1685,24901,1787394583.4458
3.16,136.339,48.3501,1.0,0.0,0.0,4,1,522.014,478.756,-1.1579,24901,1787394583.4459
3.18,137.304,48.3943,1.0,0.0,0.0,4,1,522.98,478.809,-1.1473,24901,1787394583.446
3.2,138.271,48.4622,1.0,0.0,0.0,4,1,523.946,478.862,-1.1367,24901,1787394583.5564
3.22,139.238,48.5065,1.0,0.0,0.0,4,1,524.913,478.915,-1.1261,24901,1787394583.5566
3.24,140.206,48.5655,1.0,0.0,0.0,4,1,525.882,478.968,-1.1154,24901,1787394583.5567
3.26,141.176,48.6225,1.0,0.0,0.0,4,1,526.851,479.021,-1.1048,24901,1787394583.5568
3.28,142.147,48.6764,1.0,0.0,0.0,4,1,527.822,479.075,-1.0941,24901,1787394583.5569
3.3,143.118,48.7283,1.0,0.0,0.0,4,1,528.793,479.128,-1.0834,24901,1787394583.6679
3.32,144.091,48.7788,1.0,0.0,0.0,4,1,529.766,479.182,-1.0728,24901,1787394583.6681
3.34,145.064,48.8291,1.0,0.0,0.0,4,1,530.74,479.235,-1.0621,24901,1787394583.6682
3.36,146.039,48.8782,1.0,0.0,0.0,4,1,531.714,479.288,-1.0514,24901,1787394583.6683
3.38,147.015,48.9261,1.0,0.0,0.0,4,1,532.69,479.342,-1.0407,24901,1787394583.6684
3.4,147.992,48.9798,1.0,0.0,0.0,4,1,533.667,479.396,-1.03,24901,1787394583.6686
3.42,148.97,49.0272,0.0,0.0,0.0,4,1,534.645,479.449,-1.0192,24901,1787394583.778
3.44,149.947,48.9576,0.0,0.0,0.0,4,1,535.623,479.503,-1.0085,24901,1787394583.7781
3.46,150.923,48.8636,0.0,0.0,0.0,4,1,536.599,479.557,-0.9977,24901,1787394583.7782
3.48,151.898,48.771,0.0,0.0,0.0,4,1,537.573,479.61,-0.9871,24901,1787394583.7784
3.5,152.87,48.6774,0.0,0.0,0.0,4,1,538.545,479.664,-0.9764,24901,1787394583.7785
3.52,153.84,48.5845,0.0,0.0,0.0,4,1,539.515,479.717,-0.9657,24901,1787394583.7786
3.54,154.809,48.4918,0.0,0.2,-0.0242,4,1,540.484,479.77,-0.9551,24901,1787394583.8891
3.56,155.774,48.2662,0.0,0.4,-0.0484,4,1,541.45,479.822,-0.9446,24901,1787394583.8893
3.58,156.734,47.9028,0.0,0.6,-0.0726,4,1,542.409,479.872,-0.9346,24901,1787394583.8896
3.6,157.685,47.4201,0.0,0.7831,-0.0967,4,1,543.36,479.919,-0.9253,24901,1787394583.8897
3.62,158.626,46.838,0.0,0.5407,-0.121,4,1,544.301,479.963,-0.9166,24901,1787394583.8898
3.64,159.555,46.272,0.0,0.7137,-0.1452,4,1,545.23,480.003,-0.9086,24901,1787394584.0004
3.66,160.474,45.7312,0.0,0.3237,-0.1694,4,1,546.149,480.039,-0.9013,24901,1787394584.0007
3.68,161.382,45.2433,0.0,0.8229,-0.1936,4,1,547.057,480.072,-0.8946,24901,1787394584.0009
3.7,162.28,44.6477,0.0,0.3155,-0.2179,4,1,547.955,480.101,-0.889,24901,1787394584.001
3.72,163.166,44.1189,0.0,0.8941,-0.2421,4,1,548.841,480.123,-0.8844,24901,1787394584.0018
3.74,164.043,43.5874,0.0,0.1747,-0.2664,4,1,549.718,480.139,-0.8812,24901,1787394584.002
3.76,164.907,43.0456,0.0,0.8524,-0.2906,4,1,550.583,480.149,-0.8794,24901,1787394584.1078
3.78,165.763,42.5361,0.0,0.1661,-0.3149,4,1,551.438,480.148,-0.8795,24901,1787394584.108
3.8,166.608,42.0856,0.0,0.7075,-0.3392,4,1,552.283,480.139,-0.8812,24901,1787394584.1081
3.82,167.444,41.6544,0.0,0.1569,-0.3635,4,1,553.119,480.121,-0.8849,24901,1787394584.1082
3.84,168.272,41.2228,0.0,0.4751,-0.3878,4,1,553.947,480.096,-0.8899,24901,1787394584.1083
3.86,169.092,40.872,0.0,0.1471,-0.4121,4,1,554.767,480.064,-0.8963,24901,1787394584.2115
3.88,169.904,40.5105,0.0,0.3932,-0.4364,4,1,555.579,480.025,-0.9041,24901,1787394584.2117
3.9,170.708,40.0794,0.0,0.2786,-0.4607,3,1,556.383,479.98,-0.9132,24901,1787394584.2118
3.92,171.503,39.6336,0.0,0.4757,-0.4851,3,1,557.178,479.925,-0.9241,24901,1787394584.212
3.94,172.289,39.2173,0.0,0.1258,-0.5094,3,1,557.964,479.862,-0.9367,24901,1787394584.2122
3.96,173.064,38.7788,0.0,0.0,0.0,3,1,558.74,479.79,-0.951,24901,1787394584.3181
3.98,173.832,38.4864,0.0,0.0,0.0,3,1,559.507,479.708,-0.9675,24901,1787394584.3183
4.0,174.594,38.299,0.0,0.0,0.0,3,1,560.269,479.613,-0.9866,24901,1787394584.3187
4.02,175.35,38.1462,0.0,0.0,0.0,3,1,561.025,479.506,-1.0079,24901,1787394584.3189
4.04,176.102,37.9913,0.0,0.0,0.0,3,1,561.777,479.388,-1.0315,24901,1787394584.319
4.06,176.85,37.858,0.0,0.0,0.0,3,1,562.525,479.261,-1.0569,24901,1787394584.3192
4.08,177.593,37.7104,0.0,0.0,0.0,3,1,563.268,479.126,-1.084,24901,1787394584.4238
4.1,178.298,35.5871,0.0,0.0,0.0,3,1,563.973,479.242,-1.0606,24940,1787394584.424
4.12,179.001,35.2834,0.0,0.0,0.0,3,1,564.676,479.329,-1.0433,24940,1787394584.4241
4.14,179.699,34.8917,0.0,0.0,0.0,3,1,565.374,479.398,-1.0296,24940,1787394584.4243
4.16,180.712,34.5314,0.0,0.0,0.0,3,1,566.066,479.452,-1.0159,24940,1787394584.4245
4.18,181.862,34.1636,0.0,0.0,-0.0244,3,1,566.751,479.492,-0.9927,24940,1787394584.5307
4.2,182.962,33.8051,0.0,0.0,-0.0488,3,1,567.43,479.521,-0.9597,24940,1787394584.5309
4.22,184.002,33.4321,0.0,0.0,-0.0733,3,1,568.101,479.537,-0.9182,24940,1787394584.5311
4.24,184.976,33.055,0.0,0.0,-0.0977,3,1,568.766,479.54,-0.8691,24940,1787394584.5313
4.26,185.885,32.6877,0.0,0.0,-0.1221,3,1,569.423,479.532,-0.8133,24940,1787394584.5314
4.28,186.728,32.3328,0.0,0.2,-0.1466,3,1,570.072,479.513,-0.7518,24940,1787394584.6431
4.3,187.508,31.9541,0.0,0.4,-0.171,3,1,570.714,479.484,-0.6854,24940,1787394584.6433
4.32,188.227,31.5106,0.0,0.12,-0.1955,3,1,571.347,479.446,-0.6147,24940,1787394584.6435
4.34,188.886,31.0464,0.0,0.3559,-0.22,3,1,571.97,479.401,-0.5405,24940,1787394584.6437
4.36,189.491,30.5854,0.0,0.1382,-0.2444,3,1,572.584,479.351,-0.4635,24940,1787394584.6441
4.38,190.046,30.1183,0.0,0.2512,-0.2689,3,1,573.188,479.294,-0.3842,24940,1787394584.6443
4.4,190.557,29.6643,0.0,0.1478,-0.2934,3,1,573.782,479.232,-0.3031,24940,1787394584.7566
4.42,191.027,29.2138,0.0,0.3099,-0.3179,3,1,574.366,479.165,-0.2207,24940,1787394584.7569
4.44,191.462,28.7615,0.0,0.1351,-0.3424,3,1,574.94,479.093,-0.1375,24940,1787394584.7571
4.46,191.864,28.3049,0.0,0.2575,-0.3669,2,1,575.505,479.016,-0.0536,24940,1787394584.7574
4.48,192.237,27.8532,0.0,0.1328,-0.3915,2,1,576.06,478.935,0.0305,24940,1787394584.7577
4.5,192.584,27.4001,0.0,0.261,-0.416,2,1,576.606,478.849,0.1147,24940,1787394584.867
4.52,192.907,26.9474,0.0,0.1301,-0.4405,2,1,577.141,478.76,0.1987,24940,1787394584.8674
4.54,193.208,26.4912,0.0,0.2378,-0.4651,2,1,577.667,478.667,0.2824,24940,1787394584.8676
4.56,193.49,26.0368,0.0,0.1269,-0.4896,2,1,578.182,478.571,0.3656,24940,1787394584.8678
4.58,193.755,25.5804,0.0,0.2561,-0.5142,2,1,578.688,478.472,0.4482,24940,1787394584.868
4.6,194.003,25.1222,0.0,0.119,-0.5388,2,1,579.184,478.37,0.53,24940,1787394584.8683
4.62,194.237,24.6605,0.0,0.2225,-0.5633,2,1,579.67,478.266,0.611,24940,1787394584.9786
4.64,194.457,24.2003,0.0,0.107,-0.5879,2,1,580.146,478.16,0.691,24940,1787394584.9788
4.66,194.665,23.7389,0.0,0.2481,-0.6125,2,1,580.613,478.051,0.7701,24940,1787394584.979
4.68,194.862,23.2752,0.0,0.0945,-0.6371,2,1,581.069,477.941,0.848,24940,1787394584.9792
4.7,195.048,22.8092,0.0,0.2317,-0.6617,2,1,581.516,477.83,0.9249,24940,1787394584.9795
4.72,195.224,22.3443,0.0,0.0814,-0.6863,2,1,581.952,477.718,1.0005,24940,1787394584.9797
4.74,195.391,21.879,0.0,0.2404,-0.711,2,1,582.379,477.605,1.0749,24940,1787394585.0893
4.76,195.549,21.4137,0.0,0.07,-0.7356,2,1,582.796,477.491,1.148,24940,1787394585.0895
4.78,195.7,20.9471,0.0,0.2752,-0.7602,2,1,583.204,477.378,1.2198,24940,1787394585.0897
4.8,195.843,20.4788,0.0,0.07,-0.7849,2,1,583.602,477.264,1.2903,24940,1787394585.0899
4.82,196.021,20.008,0.0,0.3023,-0.8095,2,1,583.99,477.151,1.3594,24940,1787394585.09
4.84,196.227,19.5369,0.0,1.0,-0.8342,1,1,584.368,477.04,1.4268,24940,1787394585.2017
4.86,196.428,19.0731,0.0,1.0,-0.8589,1,1,584.738,476.931,1.4926,24940,1787394585.2019
4.88,196.62,18.6225,0.0,1.0,-0.8835,1,1,585.1,476.829,1.5573,24940,1787394585.202
4.9,196.804,18.1964,0.0,1.0,-0.9082,1,1,585.456,476.734,1.621,24940,1787394585.2022
4.92,196.98,17.7923,0.0,1.0,-0.9329,1,1,585.804,476.646,1.6837,24940,1787394585.2023
4.94,197.15,17.3873,0.0,1.0,-0.9576,1,1,586.145,476.561,1.7451,24940,1787394585.2025
4.96,197.314,16.9818,0.0,1.0,-0.9823,1,1,586.478,476.48,1.8054,24940,1787394585.3156
4.98,197.472,16.5793,0.0,1.0,-1.0,1,1,586.804,476.404,1.8645,24940,1787394585.3158
5.0,197.624,16.1697,0.0,1.0,-1.0,1,1,587.123,476.332,1.9223,24940,1787394585.316
