# schema_version: 1
# synthetic flying lap from scripts/make_sample_lap.py — not real sim data
t,dist,speed,throttle,brake,steer,gear,sector
7.28,621.24,77.665,0.0,0.841,0.0,7,1
7.3,622.78,76.985,0.0,0.843,0.0,7,1
7.32,624.32,76.305,0.0,0.846,0.0,7,1
7.34,625.84,75.625,0.0,0.849,0.0,7,1
7.36,627.34,74.945,0.0,0.851,0.0,7,1
7.38,628.83,74.265,0.0,0.854,0.0,7,1
7.4,630.31,73.585,0.0,0.857,0.0,6,1
7.42,631.78,72.905,0.0,0.859,0.0,6,1
7.44,633.23,72.225,0.0,0.862,0.0,6,1
7.46,634.67,71.545,0.0,0.865,0.0,6,1
7.48,636.09,70.865,0.0,0.867,0.0,6,1
7.5,637.5,70.185,0.0,0.87,0.0,6,1
7.52,638.9,69.505,0.0,0.872,0.0,6,1
7.54,640.28,68.825,0.0,0.875,0.0,6,1
7.56,641.65,68.145,0.0,0.877,0.0,6,1
7.58,643.01,67.465,0.0,0.88,0.0,6,1
7.6,644.35,66.785,0.0,0.882,0.0,6,1
7.62,645.68,66.105,0.0,0.884,0.0,6,1
7.64,646.99,65.425,0.0,0.887,0.0,6,1
7.66,648.29,64.745,0.0,0.889,0.0,5,1
7.68,649.58,64.065,0.0,0.891,0.0,5,1
7.7,650.86,63.385,0.0,0.894,0.0,5,1
7.72,652.12,62.705,0.0,0.896,0.0,5,1
7.74,653.37,62.025,0.0,0.898,0.0,5,1
7.76,654.6,61.345,0.0,0.901,0.0,5,1
7.78,655.82,60.665,0.0,0.903,0.0,5,1
7.8,657.03,59.985,0.0,0.905,0.0,5,1
7.82,658.22,59.305,0.0,0.907,0.0,5,1
7.84,659.4,58.625,0.0,0.909,0.0,5,1
7.86,660.56,57.945,0.0,0.911,0.0,5,1
7.88,661.72,57.265,0.0,0.913,0.0,5,1
7.9,662.85,56.585,0.0,0.915,0.0,5,1
7.92,663.98,55.905,0.0,0.917,0.0,5,1
7.94,665.09,55.225,0.0,0.919,0.0,5,1
7.96,666.19,54.545,0.0,0.921,0.0,4,1
7.98,667.27,53.865,0.0,0.923,0.0,4,1
8.0,668.34,53.185,0.0,0.925,0.0,4,1
8.02,669.4,52.505,0.0,0.927,0.0,4,1
8.04,670.44,51.825,0.0,0.929,0.0,4,1
8.06,671.47,51.145,0.0,0.931,0.0,4,1
8.08,672.49,50.465,0.0,0.933,0.0,4,1
8.1,673.49,49.785,0.0,0.934,0.0,4,1
8.12,674.48,49.105,0.0,0.936,0.0,4,1
8.14,675.45,48.425,0.0,0.938,0.0,4,1
8.16,676.42,47.745,0.0,0.94,0.0,4,1
8.18,677.36,47.065,0.0,0.941,0.0,4,1
8.2,678.3,46.385,0.0,0.943,0.0,4,1
8.22,679.22,45.705,0.0,0.945,0.0,4,1
8.24,680.13,45.025,0.0,0.946,0.0,4,1
8.26,681.02,44.345,0.0,0.948,0.0,3,1
8.28,681.9,43.665,0.0,0.95,0.0,3,1
8.3,682.77,42.985,0.0,0.951,0.0,3,1
8.32,683.62,42.305,0.0,0.953,0.0,3,1
8.34,684.46,41.625,0.0,0.954,0.0,3,1
8.36,685.28,40.945,0.0,0.956,0.0,3,1
8.38,686.1,40.265,0.0,0.957,0.0,3,1
8.4,686.9,39.585,0.0,0.959,0.0,3,1
8.42,687.68,38.905,0.0,0.96,0.0,3,1
8.44,688.45,38.225,0.0,0.961,0.0,3,1
8.46,689.21,37.545,0.0,0.963,0.0,3,1
8.48,689.95,36.865,0.0,0.964,0.011,3,1
8.5,690.68,36.185,0.0,0.965,0.034,3,1
8.52,691.4,35.505,0.0,0.967,0.057,3,1
8.54,692.1,34.825,0.0,0.968,0.081,2,1
8.56,692.79,34.145,0.0,0.969,0.104,2,1
8.58,693.47,33.465,0.0,0.97,0.127,2,1
8.6,694.13,32.785,0.0,0.972,0.15,2,1
8.62,694.78,32.105,0.0,0.973,0.173,2,1
8.64,695.41,31.425,0.0,0.974,0.196,2,1
8.66,696.04,30.745,0.0,0.975,0.219,2,1
8.68,696.64,30.065,0.0,0.976,0.243,2,1
8.7,697.24,29.385,0.0,0.977,0.266,2,1
8.72,697.82,28.705,0.0,0.978,0.289,2,1
8.74,698.39,28.025,0.0,0.979,0.312,2,1
8.76,698.94,27.345,0.0,0.98,0.335,2,1
8.78,699.48,26.665,0.0,0.97,0.358,2,1
8.8,700.01,26.0,0.0,0.471,0.381,2,1
8.82,700.53,26.0,0.047,0.0,0.404,2,1
8.84,701.05,26.0,0.047,0.0,0.428,2,1
8.86,701.57,26.0,0.047,0.0,0.451,2,1
8.88,702.09,26.0,0.047,0.0,0.474,2,1
8.9,702.61,26.0,0.047,0.0,0.497,2,1
8.92,703.13,26.0,0.047,0.0,0.52,2,1
8.94,703.65,26.0,0.047,0.0,0.543,2,1
8.96,704.17,26.0,0.047,0.0,0.566,2,1
8.98,704.69,26.0,0.047,0.0,0.59,2,1
9.0,705.21,26.0,0.047,0.0,0.613,2,1
9.02,705.73,26.0,0.047,0.0,0.636,2,1
9.04,706.25,26.0,0.047,0.0,0.659,2,1
9.06,706.77,26.0,0.047,0.0,0.682,2,1
9.08,707.29,26.0,0.047,0.0,0.705,2,1
9.1,707.81,26.0,0.047,0.0,0.717,2,1
9.12,708.33,26.0,0.047,0.0,0.717,2,1
9.14,708.85,26.0,0.047,0.0,0.717,2,1
9.16,709.37,26.0,0.047,0.0,0.717,2,1
9.18,709.89,26.0,0.047,0.0,0.717,2,1
9.2,710.41,26.0,0.047,0.0,0.717,2,1
9.22,710.93,26.0,0.047,0.0,0.717,2,1
9.24,711.45,26.0,0.047,0.0,0.717,2,1
9.26,711.97,26.0,0.047,0.0,0.717,2,1
9.28,712.49,26.0,0.047,0.0,0.717,2,1
9.3,713.01,26.0,0.047,0.0,0.717,2,1
9.32,713.53,26.0,0.047,0.0,0.717,2,1
9.34,714.05,26.0,0.047,0.0,0.717,2,1
9.36,714.57,26.0,0.047,0.0,0.717,2,1
9.38,715.09,26.0,0.047,0.0,0.717,2,1
9.4,715.61,26.0,0.047,0.0,0.717,2,1
9.42,716.13,26.0,0.047,0.0,0.717,2,1
9.44,716.65,26.0,0.047,0.0,0.717,2,1
9.46,717.17,26.0,0.047,0.0,0.717,2,1
9.48,717.69,26.0,0.047,0.0,0.717,2,1
9.5,718.21,26.0,0.047,0.0,0.717,2,1
9.52,718.73,26.0,0.047,0.0,0.717,2,1
9.54,719.25,26.0,0.047,0.0,0.717,2,1
9.56,719.77,26.0,0.047,0.0,0.717,2,1
9.58,720.29,26.0,0.047,0.0,0.717,2,1
9.6,720.81,26.0,0.047,0.0,0.717,2,1
9.62,721.33,26.0,0.047,0.0,0.717,2,1
9.64,721.85,26.0,0.047,0.0,0.717,2,1
9.66,722.37,26.0,0.047,0.0,0.717,2,1
9.68,722.89,26.0,0.047,0.0,0.717,2,1
9.7,723.41,26.0,0.047,0.0,0.717,2,1
9.72,723.93,26.0,0.047,0.0,0.717,2,1
9.74,724.45,26.0,0.047,0.0,0.717,2,1
9.76,724.97,26.0,0.047,0.0,0.717,2,1
9.78,725.49,26.0,0.047,0.0,0.717,2,1
9.8,726.01,26.0,0.047,0.0,0.717,2,1
9.82,726.53,26.0,0.047,0.0,0.717,2,1
9.84,727.05,26.0,0.047,0.0,0.717,2,1
9.86,727.57,26.0,0.047,0.0,0.717,2,1
9.88,728.09,26.0,0.047,0.0,0.717,2,1
